person,text
Bob Ross,right on off the co right on off the canvas you have to make big decisions this piece of canvas is your world and you have to decide you have to decide where things live in your world because you have
Bob Ross,unlimited power here you can do anything that you want to do anything that you want to do there youre only restricted here by your imagination okay wash off our fan brush then I just dry the fan
Bob Ross,brush on a paper towel now back to our 2-in brush well take just the top corner and were going to blend the base of the clouds out tiny little circles using just the top corner of the brush then
Bob Ross,grab it and fluff it tease it pull it up a little and then very lightly very lightly three hairs and some air just go across and that easy you built a beautiful little Cloud same thing over here just
Bob Ross,the corner of the brush just to Stir It Up a little lift it lift it and then blend it there you go and that quick you have a couple of happy little clouds that live in your Sky lets build us a little
Bob Ross,mountain today for that Ill use some Prussian Blue well take a little midnight black some vany brown little Liz and Crimson what the heck what the heck main thing were looking for here is a good
Bob Ross,dark color pull it out as flat as you can get it just really really exert some Force go straight down with a knife there cut across and we get a tiny roll of paints right on the edge of the knife now
Bob Ross,then this is where you have to make a big decision where does your Mountain live maybe in our world our mountains going to live does now right there with a firm pressure firm pressure push that paint
Bob Ross,right into the fabric there we go just right into the fabric act like youre trying to push a hole through youre not going to hurt it its strong very strong okay now then maybe theres another
Bob Ross,little bump there and you decide wherever you want scrape off all the excess paint you can hear how hard Im scraping there really get in there and get tough with it there we go now well take our
Bob Ross,2-in brush and we want to grab it and pull it Im still applying a great deal of pressure here grab it pull firmly downward that helps create that illusion of mist at the base of your Mountain there
Bob Ross,we go see there thats all theres to it just give it a pull and by using the shadows and highlight shapes here that are created by the brush you can lay out your entire Mountain without ever being
Bob Ross,committed there we go see you just lay them out and change them and move them thats a super way to to cheat a little bit and theres no such thing as cheating and painting if it works for you and it
Bob Ross,makes you feel good then its just right there we are lets wash the brush take it off there we are we have the strangest strangest looking cameraman in television all of them have these weird colored
Bob Ross,freckles Im going to take just titanium white pull it out flat take cut across and once again our small roll of paint its so important to load that knife correctly go right up here touch no pressure
Bob Ross,no pressure there just let the knife float just let it float right right down the side of the mountain but no pressure If you apply a lot of pressure its going to look just like youre icing a cake
Bob Ross,youre not going to have all this this breaking in here the holes left in it the other problem that people experience a great deal is they use a paint thats too thin if you use a thin paint its just
Bob Ross,going to turn to mud and then youre going to be unhappy with me and I really I really want this to work for you get a paint its very dry and very firm thats most most important there now then
Bob Ross,before we get too far along get carried away here lets put a little shadow in there Ill just take a little bit of the little bit of blue little blue little white there just mix it like so pull it
Bob Ross,out once again our little roll of paint Thats so important now go right up in here no pressure once again no pressure let that knife just float see there and we put this Shadow color in the opposite
Bob Ross,or opposing direction from the Highlight now maybe right up in here there see there isnt that fantastic that you can build a mountain that easy and you really can really can every day I get letters
Bob Ross,from people all over the country who never never in their lives suspected they could paint such beautiful paintings and just from watching the different shows that weve put on theyre doing fantastic
Bob Ross,Works absolutely fantastic and the more you practice the easier it becomes and the better you get if theres a secret to this style of paint or any style of painting its practice thats all theres
Bob Ross,no big Mysteries here we show you how to do it all you need to do is just practice a little okay make sure your brush is good and dry and now we want to help create that illusion of mist down here all
Bob Ross,were doing is tapping just tapping following the Angles and lifting upward see there just tap just the base of it and give it a little little upward lift over here follow these angles there now
Bob Ross,sometimes you can take have a little fun maybe you take a little blue on the brush now watch here look at the power you have you can bring that mountain right around see there you can make it go right
Bob Ross,around corners and it helps create a little more interest in your mountain of course were not interested in that happy book but if youre out Selling paintings this is this is what whatll sell your
Bob Ross,painting is these little extras makes your painting special there we go see it created another plane in that mountain brought it forward and you can do all kinds of little tricks like it just practice
Bob Ross,a little bit in just a few days you wont believe you just absolutely wont believe what you can do okay lets go back to my old fan brush Im gonna go right into this old dark color that I used to to
Bob Ross,make the mountain lets see that was some black and some Prussian Blue and some van Dy Brown there we go I tell lets add a little sap green to that too what the heck there we are okay load the brush
Bob Ross,full of paint both sides full of paint and maybe back in here theres some little trees that live far away theyre theyre happy little trees that live in the distance there so take the brush and all
Bob Ross,you have to do is tap down see there if you can see that all right now then we just you have to make some decisions here where do they live where do they live in your world this is one of the easiest
Bob Ross,nicest most effective ways that Ive ever ever seen to make the indication of a lot of little trees that live far away even if You never painted before certainly this is a snap you can do this there
Bob Ross,and there we are maybe look at there look at there there they come when youre painting in this technique you just sort of you let your imagination go just let your mind wander because you can create
Bob Ross,any illusion that you want just let your mind think of things and and off you go there see and Im tapping quite firmly here firly tap you know at the beginning of the show I said something about drag
Bob Ross,up your old easy chair and relax with me I had a letter from a fantastic lady and she told me each week when the show comes on in her area she drags up her old easy chair and shes going to sit and
Bob Ross,watch the show and every week without fail she falls asleep and she says by the time she wakes up I finished the painting and go left her there in a chair by herself but you know whether whether you
Bob Ross,awaken refreshed or you paint along with us either way I hope you enjoy this as much as I enjoy being here with you there all Im doing here is taking that color and pulling it straight down to create
Bob Ross,a little reflection knock off the excess paint and go gently gently across and we have instant Reflections now Ive got several fan brushes going here so I dont I dont have to spend all my time
Bob Ross,washing them so Im going to go to well take a little yellow reach up here get a little sap green load the brush full of color a lot of color go right back up here maybe back in here theres some
Bob Ross,little grassy areas that live just take give it a little upward push bend the bristles push upward see there there and we can make just the indication of some little grassy things that live back here
Bob Ross,in the distance wherever you want them there just all kinds of little projections you can touch a little yellow ochre here and there little Indian yellow whatever okay now then lets take our knife a
Bob Ross,little touch of the liquid white Im going to put it on the canvas or on the pet there we go and cut across it like that lets go right up here and with that lets just cut in the indication of a
Bob Ross,little water line just wherever keep these lines basically straight or it look like you look like your waters going to run right off the side of the canvas we dont want that to happen see how you
Bob Ross,can create all kind of little little places where the this is where the big trout hides back in here there and when youre painting make up little stories in your mind think about think about the big
Bob Ross,fish that lives here and maybe maybe this is in the far north maybe theres a little Beaver that comes along here and has fun just make up little stories and yes people might think youre a little
Bob Ross,touched but painters are allowed theyre allowed to be different so enjoy that it really helps your painting if you if in your own mind thats your world and you can relate to it there we go Im
Bob Ross,mixing up a big bunch of dark here the same things the blue black brown little Crimson you know same colors lets just stay with the old fan brush day you could once again you can do this with any
Bob Ross,brush load a lot of paint into it lets go back up here maybe in our world There lives a big evergreen tree just start off by touching the canvas now just a corner the brush and just sort of let this
Bob Ross,work back and forth see there once again you can do this very nicely with a 1 or 2 in Brush bringing it to a chisel Edge it works just as well I just had a dirty fan brush so thought Id use it today
Bob Ross,there but its up to you totally totally up to you there we go fan brush maybe it puts more detail into it there now then load the brush again a lot of paint and it should be very very dark you need
Bob Ross,were going to put some highlights on there so you need this to be dark to the highlights so show lets give him a friend you know me if youve painted with me before I think everything needs a friend
Bob Ross,"even the trees and the bushes and everything friends are that important there we go okay right on down I Ive painted probably oh 20 30,000 paintings now and Im still fascinated its still it gets"
Bob Ross,you excited to see how how it works and you have to try it to understand there we go there we go see just back and forth back and forth think about the little limbs on this tree leave some leave some
Bob Ross,places in here for the for the birds to sit birds have to have a place to sit all right all right okay just in here we can do anything we want just cuz were going to separate all that with with
Bob Ross,highlights brush is too slow lets get Lets Get Serious lets take the old 2in brush and go right through that same color pull the brush in One Direction One Direction Through the paint by pulling it
Bob Ross,in one direction itll round one corner and that rounded Corner we want to the top take with the rounded Corner up give it a little push and watch here see when you push look at all those little
Bob Ross,leaves and grass indications and Bush indications it makes just automatically there we go now turn the brush to create shape there see there think about each individual Bush give them names if you
Bob Ross,want to theres one named Martha and theres Fred whatever it takes but each one of these is an individual with his own personality begin thinking about him building his shape there and as I say
Bob Ross,people may look at you like youre a little little different but thats all right us painters as you know were happier than most people so its okay its okay now then Im going to go back to my fan
Bob Ross,brush and Im take some sap green a lot of sap green a little bit of the yellow okay lets go lets go right up here now then Im just going to take just use a corner of the brush and put in the
Bob Ross,indication here and there of some highlights not too much I want these trees to remain quite dark quite dark dont want to lose that contrast and the mountain shows that your lights coming from the
Bob Ross,right so put more emphasis on the right side of this tree there we go darker darker darker as it works down because of theres more Shadows toward the bottom of the tree plus that the old limbs are
Bob Ross,not as bright and shiny as the new ones there just right into nothing now maybe maybe we want the indication here and there of some sticks and twigs now this is all you have to do is just take the
Bob Ross,knife scrape right through the paint allow some of the canvas to show through now most of this most of these little Twigs will be covered up when we get finished but the ones that show through here
Bob Ross,people will think you work for weeks with your little one haired brush putting all that detail in there and thats our secret we dont tell them any different okay maybe a couple over here wherever
Bob Ross,you want them just sort of just sort of make a decision and drop them in lets use the old 1in brush today well put some highlights in here one of our golden rules a thin paint will stick to a thick
Bob Ross,paint so we start with the thickest paint imaginable when we when we put it on the canvas now when I start highlighting this I want a thinner paint these yellows are made to a thinner consistency
Bob Ross,intentionally so theyll stick easy I even dip the brush into a small amount of the liquid white to thin the paint even more pull this in One Direction load a lot of paint look at the end of this
Bob Ross,brush brush look at all the paint thats in there probably the most common mistake made is not putting enough paint into the bristles a lot of color a lot of color its heavy you can feel it okay
Bob Ross,lets go right up here now you have to start making big decisions in here pick out individual bushes and stuff and trees okay give a little push gentle it does not does not take a hard hit if youve
Bob Ross,loaded the brush correctly with a nice thin paint then all you you have to do is just touch and it wont turn to mud on you see there one individual Bush all right you got it now you got it now there
Bob Ross,we go now begin picking them out one at a time one at a time there they come there they are Im going to pick up some Indian yellow and maybe right on the tip of the bristles a little touch of the
Bob Ross,bright red and we can put a bush out here that has little red flowers on it see there that easy you can do anything out here anything one Bush at a time there we go see we got the ones that are
Bob Ross,fathers away first now we can come back and begin putting some that are closer to us working layers doing the most distant object first and working forward always working forward there we go layer
Bob Ross,after layer I tell you what tell you what look at that lets have some fun maybe in our world here theres a big old trout lives out here you got to have a way to go get him so lets build us a little
Bob Ross,path and for that well take the knife a little touch of Van Dy Brown pull it out very flat cut across and our little roll of paint again always that little roll of paint and go right up here you have
Bob Ross,to make a big decision now wheres your path live maybe it comes right around and all Im do is just applying some brown paint to put the general basic shape of the path in allow it to get larger and
Bob Ross,larger and larger as it gets closer to you thatll make it look like theres distance there lets take some dark Sienna little bit of white mix that up but dont over mix it just sort of leave it a
Bob Ross,little marbly looking see there all different colors our little roll of paint again go back up here and barely touching just let it graze just let it barely graze see there let it graze oh just oh
Bob Ross,thats nice gives you cold chills that work so well there we are look at that see you can do that there we are lets take now then we want to push that path down to the painting there all you got to
Bob Ross,do is bring some of those bushes right over it okay now then lets go to the other side of the path maybe over here lives there he is its a happy little tree that lives right here and he hangs out
Bob Ross,right over the path he just lives here and sort of hangs out see now that path disappears back here in the bushes we dont know where it goes we dont know thats a private little place back there
Bob Ross,its where the little rabbit hides and he has fun Mr and Miss rabbit live there there that little Bush it hangs over right there right there and hes got a friend lives here like that there we are
Bob Ross,there okay now then we can take just a clean knife and just go around and scrape in the indication of some little Trunks and sticks and twigs and see there that helps show distance in your painting
Bob Ross,shows different planes and creates that illusion of depth so these really help now then take our liner brush put a little paint thinner on it maybe a little bit of the van Dy Brown we want this color
Bob Ross,to be as thin as ink lets go right up here maybe there lives just a little stick here and you can put few of these in wherever you want them see there just add a little excitement while I have that
Bob Ross,brush Im going to add a little bit of red and I think Ill sign this painting there we are thin paint as thin as ink and with that think well call this painting finished and from all of us here I
Bob Ross,really hope youve enjoyed it so happy painting and God bless Ill see you next time Music
Bob Ross,hi welcome back Im spending a few minutes here with my friend this is Mr Jay and hes a little blue jay and and he stays with me right now and thats one of the cutest little rascals watching there I
Bob Ross,thought you might enjoy seeing him but hes just a little baby little baby bird and I thought you might enjoy meeting him tell you what Im going to set him down and well go ahead and get started
Bob Ross,while Im doing that lets have him run all the colors across the screen that you need to paint along today and Im just going to set him right over here there you go okay and while theyre running
Bob Ross,the colors across the screen lets go on ahead here and get started Im going to start out today take a tiny bit of the phthalo blue and I retry up here Ill be right back right back and get a little
Bob Ross,bit of a lizin crimson so I have phthalo blue and azarin Crimson there we go and you just mix these on the brush and lets go right up here thought today maybe wed just do a a happy little painting
Bob Ross,Ive already covered the canvas with a nice thin even coat of the liquid white so its all wet its ready so we can get started now just using little crisscross Strokes we can begin just putting in a
Bob Ross,happy little Sky a little more of the color there and Im just sort of varying the crimson and the blue proportionately so we have different mixtures some of its a little bit to the reddish side
Bob Ross,somes a little bit to the bluish side I want this to be a very soft little painting today very quiet very soft there we go and maybe right on over here just wherever you want them just putting some
Bob Ross,pretty little things in the sky still using little crisscross Strokes there a little more of the Crimson little more phthalo blue lets go right up in here there we go just put those in yeah down to
Bob Ross,about like so we really dont have to make any big decisions yet okay lets wash our brush and well scrub it with odorless thinner and theres a screen here in the bottom of my can that I scrubed the
Bob Ross,brush against that allows the solid materials to sort of settle to the bottom shake it off and just beat the devil out of it now then that brush clean has got to be the most fun part of the whole Tech
Bob Ross,te neque with a clean dry brush we can just blend this guy together thats continually mixing with the liquid white so all these beautiful little effects just happen automatically and you can just
Bob Ross,just blend it to any degree of lightness that you want the more you blend it the softer its going to become you sort of have to just make a big decision there just blend it still using the little
Bob Ross,crisscross Strokes like so okay then very lightly just barely touching we just go across that takes all the brush Strokes out and softens Blends everything together there now then tell you what lets
Bob Ross,have some fun go right back into the crimson and back over here to the the phthalo blue same colors and Im just mixing them on the brush just mix them right on the brush maybe theres some little
Bob Ross,little trees that live back here in the distance all you got to do is touch the canvas and just pull it down just touch pull downward see there theyre very light very subdued quiet little trees they
Bob Ross,just sort of decide where you want them to live and thats exactly where they are to live there we go see wherever you want them and it Fant fantastic that you can create a world that easy maybe maybe
Bob Ross,maybe right up here like so there hope you enjoyed my little friend hes hes quite a character hes little blue jay just a few weeks old on one of the earlier shows I had shown a robin that I raised
Bob Ross,and turned loose and a lot of people wrote and wanted to know how he was doing hes doing fantastic we turned him loose hes out living with all his friends now and in a few weeks were going to turn
Bob Ross,this little blue jay loose now Im going to take a clean brush I want to create the illusion of mist at the base of this so very firmly tapping with the top of the brush just tap this will create a
Bob Ross,very very soft Misty effect just tap it really get in there and tap it this is where you take out all your frustration and hostilities there its better than going home and arguing with your spouse
Bob Ross,see there just tap very firmly and then lightly lightly just lift upward and see how soft and Misty that becomes that quick there we are okay maybe maybe let me find a fan brush here theres one lets
Bob Ross,mix up a little bit more of that lavender here some blue lizard crimson and Ill just mix some of the knife be right back get a little bit of white I want to lighten that just a little bit maybe touch
Bob Ross,more of the Crimson there we go good good okay let me clean off my knife here okay Im put a little bit of it on the fan brush just work the brush back and forth and maybe back in here maybe right
Bob Ross,there maybe theres a happy little evergreen tree that lives right there and all you do is just work it back and forth were just let him fade right into nothing down here softer softer softer and we
Bob Ross,give him a friend however many trees you want dear whir thats exactly the right number there okay maybe tell you what dont want this side left out lets put one that lives right there just back and
Bob Ross,forth with a brush and we want it just to fade right into the Mist well come back and tap a little bit and make it even mistier I like these little Misty paintings sometimes youll find that
Bob Ross,paintings that are very soft and Misty maybe a little more difficult to do than ones that are bright and shiny but either way either way whichever kind of painting that you like and you want to do
Bob Ross,thats the right kind there okay now back to my 2-in brush and well gently tap this well just tap it and bring it right into nothing its very soft lift upward see they just sort of float around
Bob Ross,there in the Mist there okay tell you what oh we got that old brush Im going to take that same brush leave the the lavender color that we had on it and add a little bit of the vany brown same color
Bob Ross,lavender with a little bit of vany brown just to darken it up a little lets go right up in here maybe right over in here well just tap downward maybe theres a just a little group of trees that live
Bob Ross,right in here bushes and trees and all kinds of little things see there just let them work right on out to nothing there there we go can you can you hear Mr J over there still talking he thinks its
Bob Ross,lunchtime there we go okay and maybe theres a more distinct tree two in here same way there well give him another one like so its all there is to it all there is to it you can put as many or as few
Bob Ross,of these in your painting as you want now once again with our large brush I want to create that illusion of mist its very soft barely touching there now toward the the bottom of this you want to hit
Bob Ross,harder than up here up here Im not hitting very hard down here Im striking quite firmly like so there just really get in there and tap it and then once again lift very gently upward and maybe you
Bob Ross,want to put here and there the indication of a more distinct tree or bush maybe this a different kind of tree you you can still just use the top corner of this brush just put in see just tap it turn
Bob Ross,it so you build a general shape and you can create the illusion of any kind of little tree or bush that you want back here that easy there we go some of them you can just pull downward okay thats the
Bob Ross,other side of the brush is still pretty clean so we can tap it and once again create that illusion of mist there looks like its maybe early in the morning and the fog hasnt been burned off by the
Bob Ross,sunshine very soft shoot were having so much fun lets just keep on going here Im just going to take the old 2-in brush and tap it right into some of that same color just tap it like so okay now
Bob Ross,then maybe theres some land masses that live in here now you have to start making some big decisions where do your land live maybe maybe yep right along in there all were doing now is putting in a
Bob Ross,dark color so our light will show you need dark in order to show light know its sort of like sort of like life itself you need a little sadness in your life so you know when the good times come and
Bob Ross,its the same here you need a little dark so you know when the lights are there just let that come right down like that just layer after layer there we go yeah okay over here same way all Im doing
Bob Ross,once again is just blocking in a base color here just blocking it in I again put a bit more there okay see there already youre beginning to see the lay of the land though this this is good practice
Bob Ross,for when youre putting your highlights on okay lets go back over here and put a little more over in here there we are and that quickly we filled up this whole area now you could just paint it on but
Bob Ross,I find that it works better by tapping it so you can begin to make out all these little indications of the land flowing and moving here yeah there we go now then lets take and begin applying some
Bob Ross,highlights to that Ill just use the same old brush here go right into a small amount of the cad yellow and because it has all the blue and the lavender on it here when I touch the yellow its going
Bob Ross,to turn a beautiful green color and tap the brush like that tap it load some color into the bristles okay now then heres where we begin putting on all the little highlights the pretty part see there
Bob Ross,then all youre doing is just barely touching Im going to add a little bit of the yellow ochre and the Indian yellow maybe even throw in a little touch of bright red here and there as we paint along
Bob Ross,just to break it up and give it all kinds of beautiful little colors but in your world you sort of look at it and decide what you want there maybe over here there we go we dont want this side left
Bob Ross,out see there put all kinds of little things in there theres one wherever you want them to go just that easy okay but all youre doing here is tapping and the more you tap the softer this will become
Bob Ross,you can make it to where it absolutely just looks like velvet So Soft thats so pretty when you do it that way and at home you have more time than I do you can take your time and do something it looks
Bob Ross,much much nicer than this there okay just continually tap there this is very simple and Im sure youll enjoy it give it a try you I get and Ive said this before I get letters every week from people
Bob Ross,all over the country that tell me they have finally finally picked up the old brush and theyre painting some of the most fantastic paintings they never believed that they could do it and you really
Bob Ross,can you dont have to be blessed by Michelangelo at Birth you can paint all you need its a little bit of equipment somebody to show you how and thats thats our job we show you how and practice you
Bob Ross,do need to devote a little time to practice there we go if youre like most of us you didnt learn to tie your shoe on the first time you tried it and its the same here with practice itll get easier
Bob Ross,and easier there okay just bring it right on across like this there little touch of the bright red here and it will Sparkle this Rascal up just a little doesnt take much there see but already in this
Bob Ross,short of time looks like a Whole Meadow out here just very soft this would be a super place to take your shoes off and sort of just run through there barefooted and find you big old tree and sort of
Bob Ross,kick back and just just enjoy Gods Beauty there okay little bit right down in here like so but follow the lay of the land is most important here here that you follow the basic lay of the land and
Bob Ross,work from Back to Front forward forward forward all the time there okay all right now we can have some fun tell you what grab my knife here I think my friend Mr Js approving here hes over here
Bob Ross,squawking I dont know if you can hear him or not but hes sitting here with me yeah what you think huh okay he says were doing all right use the fan brush here well just well mix up some dark
Bob Ross,color we had some black and some Prussian Blue some vanc brown little touch of crimson lets go right up here maybe there lives back in our world here right there maybe theres just a happy little
Bob Ross,tree it lives right there see and just all were doing is tapping with a fan brush just give him a little tap and that makes those nice little fuzzy edges okay now then maybe theres a leaf or two out
Bob Ross,here on this tree there and all youre doing is touching and pushing downward here and use the shape of the fan brush to your advantage you probably noticed we use absolutely no patterns here I dont
Bob Ross,I I dont like to draw my my painting out because it gives you restrictions and then you have to stay in the lines shoot this is such a free form of painting that we just sort of start off and and go
Bob Ross,with it let it happen and within a very short time if you practice you learn to compose your paintings as you paint another question that Im asking continually is if we do any editing on these shows
Bob Ross,now I know some of the shows have editing we do not theres absolutely no editing here what you see actually happens in the time that you see it happen there see there with that easy you can make a
Bob Ross,happy little tree lets give him a lets give him another little friend right there just as many or as few as you want just give you a little practice and show you how to do them there okay decide
Bob Ross,where you want the little little limb to hang and how far they go drop them in back with our brush with a little bit of color on it little bit of the yellow and come down here and clean up his little
Bob Ross,foots like so there put a little dark color down here to indicate theres a little Shadow living under this tree there see there its all there is to it okay maybe lets get crazy lets have some fun
Bob Ross,today Im going to take the small knife a little bit of vanik brown and go right up in here and lets lets put some land in right in this little re recessed area here lets just scrub in a little bit
Bob Ross,of land and Im just using Straight vendik Brown just scrubbing it in using a quite a firm pressure here I really want this paint to be mashed right into the canvas looks like a little path out
Bob Ross,through there just sort of wanders around and you could make a beautiful little path there that easy if you wanted one once again painting is such an individual thing all we want to do here is show
Bob Ross,you how to do things want you do is totally up to you this is your world and you you create it the way that you want it and if you like it then its right and its good painting as I say over and over
Bob Ross,again painting should make you happy if it doesnt make you happy youre doing the wrong thing I spent half my life doing a job that I really didnt want to do and now now Im doing what I want to do
Bob Ross,and now work is fun and Ive met so many Fantastic people through the through The Joy of Painting and that may be the most fun at all Ive made friends that I gee I just I just never never dreamed and
Bob Ross,thats super there we go just put a little dark here and there okay now then let me find the fan brush okay well take a fan brush well go right into our yellows little bit of green load the brush
Bob Ross,full of color a little yellow ochre and lets go right up in here and lets just push in some happy little bushes that come right down in this little dirt area here just right down to the edges that
Bob Ross,sort of brings it together like so just brings it all together there now then now I have several fan brushes going so I dont have to spend all my time cleaning brushes Im tell you what were going
Bob Ross,to do here Im going to take a little liquid white on my fan brush and Im going to go right into some titanium white be right back I reach up here get the least little touch of phthalo blue so I have
Bob Ross,liquid white to make it thinner titanium white and a touch just a touch of phthalo blue load the brush full of color now back to our Golden Rule here a thin paint well stick to a thick paint so lets
Bob Ross,have some fun see we had a nice path up here now watch maybe look at there maybe in your world theres a little trickle of water that flows right down through here it makes just a bubbling little
Bob Ross,little waterfall little stream just let it play come right on down wherever you want it to go see there just let it go let it have fun there now the thin paint will stick right over the top of this
Bob Ross,thicker paint without it becoming mud now every once in a while you may have to stop wipe your brush off but thats okay overall youll get a a very nice effect here look at that just a little trickle
Bob Ross,of water is playing through the through the meadow here and its just having a good time tell you what lets have some fun maybe going to grab some vany brown on the fan brush tell you maybe yep right
Bob Ross,here lets just drop in a big tree bigger tree he lives right there little black little brown and onto that put in a few just a few leaves here and there as many or as few as you want shoot lets get
Bob Ross,crazy you know me I like these old Big Trees maybe right there be brave this is your bravery test just brown and black you dont have to be too careful here just just sort of knock it in tell you what
Bob Ross,oh we got that brush going lets put a tree on the other side come right over here with me and yep right here lives a big old tree see all youre doing is just firmly tapping there give him a big root
Bob Ross,down here now then I have another brush that we were using for the stream that has white on it so Ill take it and go right down the side and thatll make the highlight side of this tree and you can
Bob Ross,just blend that right together isnt that a sneaky way to make a beautiful little tree okay over here this one need some too just like so put the lightest on the edge and then blend it back lighter
Bob Ross,lighter lighter lighter Gentle Touch very gentle okay now then lets take some paint thinner little paint thinner on our liner brush we go right into some brown this should be thin oh just almost like
Bob Ross,ink lets go right up here maybe oh maybe theres a big old branch that hangs down right there got a little arm it comes out through here if you have trouble making your paint flow then its just not
Bob Ross,thin enough add some more thinner there okay few little things here and there wherever you want them couple over here like that the Old Clock on the wall tells me its about time to leave you for
Bob Ross,today as Im finishing this up Id like to thank you very much for being with me today I certainly hope youve enjoyed this painting hope you enjoyed meeting my little friend and well be back with
Bob Ross,you again so on behalf of the entire Joy painting staff Id like to wish you happy painting and God bless Music
Bob Ross,welcome back Im certainly glad you could join me today you ready to do a fantastic painting with us super hope you got your paints out and youre all ready tell you what lets start out today and
Bob Ross,have run all the colors across the screen that you need to paint along with us while theyre doing that come on up here and let me show you what Ive already done I have a black canvas up here today
Bob Ross,as you can plainly see and Ive covered this with black gesso now black gesso is designed to make the canvas black but then we let the black gesso dry completely and onto that Ive added oh weve
Bob Ross,taken some alzin crimson and phthalo blue mixture and weve just painted the whole canvas with it as weve worked out from the center Ive added a little more blue so it gets progressively darker
Bob Ross,toward the blue side as it goes out I hope all that makes sense its just leer and crimson and phthalo blue and weve covered the entire canvas all right and to that lets have some fun now I love to
Bob Ross,do these kind of paintings when were doing public demonstrations for example because people dont know that youve already put color on this black canvas and we use transparent color and you start
Bob Ross,off and all you do is put a little white on your brush and you go up to the canvas like so and you touch this canvas and all of these fantastic little colors just begin to happen and people think its
Bob Ross,magic they especially as I say if they didnt see you put anything on this canvas its really a super way to draw a crowd if youre out ever if youre ever out demonstrating publicly its a lot of fun
Bob Ross,and watch here maybe well just do like this just make little rocking Strokes lets just bring it right on around there we go like so and all Im using here is just straight titanium white nothing
Bob Ross,else just straight titanium white and you can create some of the most beautiful effects now if this is going to be our lightest area and I think in our painting they willll have that as our lightest
Bob Ross,area be sure theres nothing in the sky thats lighter than right here just like so okay just make all kinds of beautiful little effects and were not too worried at this point all were doing is just
Bob Ross,throwing in a little color well come back with a big brush and well smooth it all out and blend it together just putting in some color right now just enjoy there okay now you can do this with any
Bob Ross,transparent color that you want on this black gesso and sometimes I get letters and they say how do you tell if a color is transparent the easiest way I tell you what lets do it watch here let me let
