person,text
Bob Ross,lets put a little tiny bit right there then we can just rub that right in see it creates the illusion of all kind of things happening without you actually doing a whole bunch and it keeps that
Bob Ross,mountain looking like its far far far away far away far away there we go maybe a little touch right in there wherever you just make a decision in your mountain and put it wherever you want it and
Bob Ross,then we can tap that and blend it a little bit and that mountain should look just like its just laying there and just floating in the sky very soft very quiet h okay lets have some fun now maybe
Bob Ross,theres a little footy Hill that lives right down here so well just keep using this old 2-in brush Im going to take a little blue a little bit of crimson and Ill just mix them right on the brush
Bob Ross,Well add a tiny little bit of white in there too so weve got lizard Crimson little bit of phthalo blue and a touch of white okay and Im just tapping the brush just tapping it lets go right back up
Bob Ross,here maybe theres a little foot Hill that lives right here and all you need is just the corner of the brush and just begin laying in some basic shapes just sort of let your brush touch and pull
Bob Ross,downward touch pull downward straight down straight down and maybe they come right on down here wherever you want them a little more paint there we go there they are just right on down now then I want
Bob Ross,to create the illusion of mist right under the bottom of this Foothill so Ill take a clean 2in brush Im going to come right here and tap firmly maybe you can hear that tapping very firmly and
Bob Ross,thatll create the illusion of mist at the base of these Foothills just like so okay and then very lightly lift upward just lift it straight up straight up and then blend it out okay maybe tell you
Bob Ross,what maybe theres another layer of Foothills in there so lets go right into the same color lizard crims and phthalo blue but I want it a little bit darker as things get closer to you in a landscape
Bob Ross,they should get a little darker in value okay lets go right back here lets start right here and maybe well just bring this one down and let it drop there there it is there it is just right on down
Bob Ross,right on down see its a little bit darker so it stands out might even add the smallest smallest Touch of sap green to that the smallest touch I just want to begin giving the indication of a little
Bob Ross,green far far back here okay then well take our clean dry brush and once again I want to create that illusion of mist down here at the bottom so we tap very firm very firmly and youre using just the
Bob Ross,there you can see see just the top corner of the brush strike the canvas just like so just like it and that easy you have missed right at the bottom of that Foothill and then lift upward there aint
Bob Ross,that something okay well wash the steel brush here I like to wash the brush thats most fun part of course everybody in the studio is covered okay now then lets begin putting some little things that
Bob Ross,are happening wee we back in the distance Im going back into this lavender color I made and add a tiny tiny bit of sap green just the smallest amount and all Im doing is tapping just still tapping
Bob Ross,okay lets go right up here there may be back in here way back in here theres just a little soft Hill lives way back here very gentle there and were going to put layer after layer after layer of
Bob Ross,little Hills back here now if you live in in the Carolinas of some place that have the beautiful beautiful Hills that this is a a super way to make them you can make all those beautiful mountains that
Bob Ross,you have in that area the same way just leave this big one out there we go little bit more color on the brush maybe I tell you what maybe theres one that comes from this direction I want to add a
Bob Ross,little touch more of blue in there there we are thats better now we want them to get a little darker as they get closer so all were doing is just tapping very gently okay okay a little more of the
Bob Ross,green into that color and you have to make Almighty decisions here maybe this one comes right down there it is look at that see now each time you do this youre creating planes in here and each plane
Bob Ross,that you add into your painting makes your painting look deeper shows much more depth in it and of course were not interested in that Almighty dollar but if you should be thats what sells the
Bob Ross,painting there we go there we go see just layer after layer after layer I tell you what lets have some fun lets have some fun let me grab a fan brush here and well mix up same old color poo blue
Bob Ross,lizard and crimson and Im going to add a little bit of white to that little bit of white there we go little bit more of the Crimson good okay let me wipe the knife off now were going to load this
Bob Ross,fan brush full of paint just really load it full wiggle it in there okay lets go right up here maybe back here lives a happy little tree little evergreen tree now just sort of touch it to give you a
Bob Ross,center and then give it a little upward push sometimes you make Evergreens by pushing down sometime by pushing upward today I thought wed do it upward look at all the little things happen there look
Bob Ross,at that look at that cute little tree and we dont want him to get lonely so lets give him a happy little friend this little friend lives right there trees need friends too we all all need a friend
Bob Ross,there he is okay and you know what happens if theres two trees sooner or later little son of a guns are going to get together and heres a little tree he lives right here beside him just like so okay
Bob Ross,now in your painting you put as many trees as you want Im going to put three right there maybe I tell you what lets have a little tree a little tiny tree lives right there and we make him the same
Bob Ross,way only smaller just make him a little smaller and go out and study trees make friends with trees you know I talk about going out in the woods and and sitting around and talking to trees theres
Bob Ross,nothing wrong with that thats the way you learn what makes a tree look like a tree spend some time with nature let it become your good friend now put some more trees right out in there see there you
Bob Ross,can just put trees wherever you want them tell you what Lets do lets take this brush and see right here at the base Im going to take this brush and just begin picking up some of that color and
Bob Ross,tapping all Im doing is tapping now Im going to begin adding a little color to that little yellow ochre little CAD yellow just very lightly and then again creating little highlights on all these
Bob Ross,little Hills just let them all blend together just a nice soft little Meadow back here add a little Indian yellow and here and there little touch of bright red tiniest little amount of the red though
Bob Ross,there we go just just to highlight a little dont get carried away all right okay and Im just sort of mixing all of these yellows and reds together on the brush there we are just let them there see
Bob Ross,how that begins to soften and creates the illusion of depth thats what were looking for all right I tell you what lets go back into this same old color the blue and the crimson and the white get
Bob Ross,the old brush all loaded up here a lot of paint lets go back up here maybe in here some more little trees just give it a little push upward and once again in your painting you put as many or as few
Bob Ross,trees as you want but the more you make the more practice you get and if theres a secret to painting its practice its practice the more you paint the easier it becomes its like anything else when
Bob Ross,you first first started tying your shoe probably probably didnt work first time you had to practice it a few times and now you can do it without even looking and its the same way with p pretty soon
Bob Ross,you can do it and its almost oh it it just happens you dont have to worry about how to load this brush you can spend your thinking time worrying about composition and and begin looking at things in
Bob Ross,the painting thats when its fun thats when you truly experience The Joy of Painting maybe tell you what maybe right here this old tree he didnt make it in nature you have trees that oh oh maybe
Bob Ross,maybe somebody stepped on them when they was little and they got a little little herd in them and they died but you have dead trees in nature too so put some of those in your painting it makes them
Bob Ross,look real okay well just drop in a another little tree or two okay then once again we just grab the bottom of that and let it go tap it right on that and we can take our liner brush and Ill use a
Bob Ross,little bit of the liquid black on it and just put a a little indication here and there of a few old few old limbs that are still hanging off these dead trees back here a that easy we got her okay now
Bob Ross,then take some more blue some more Crimson there we go all right lets lets come right down here and here comes another Hill and all were doing is initially laying in the base color the dark color
Bob Ross,just like so and dont cover it completely leave some of these areas that are light in here these will create all kinds of beautiful effects when youre finished and as you know if youve painted with
Bob Ross,us before we dont make mistakes we have happy accidents so learn to work with these things anything that happens learn to use it learn to use it let it be your friend sometimes you you have a
Bob Ross,tendency to fight painting and just just work with whatever happens whatever happens there we go see and you begin begin creating the curvature of the land here or the lay of the land just sort of let
Bob Ross,your mind wonder and enjoy painting should make you happy should really make you happy there we go you know the one thing if painting teaches you nothing else it teaches you to look at nature I get
Bob Ross,letters every day from Fantastic people that say Bob Ive looked at the tree in my front yard ever since it was a little baby and I never really seen it till I started painting and thats true thats
Bob Ross,so true painting it teaches you to see to appreciate pretty soon youre youre riding down the street and you say oh my gosh look at that tree that tree is made of sap green with a little blue in it
Bob Ross,or that cloud can be done with a fan brush of course you have to be careful you wrecked the car when youre doing things like that but okay Im going to add the least little touch of white and a
Bob Ross,little bit of red right on the brush just tapping it in just tapping okay maybe theres a little light that plays right through here I want this to be a little bright area right in there so all Im
Bob Ross,going to do is just sort of tap that on and maybe like right there right there right there just take go right into a little bit of yellow add a little green to that and Im using all the yellows here
Bob Ross,little touch of the red touch of the red its very strong okay lets go back up here now then we can begin just tapping on some highlights here see there look at that look at that and begin Once Again
Bob Ross,Begin thinking about the lay of the land just sort of Let it Flow because on this piece of canvas you can create anything anything there we go see now if you want to create little Hills it should be
Bob Ross,brighter on top than it is down here and that gives the illusion of a little Hill like a light striking up here and that it get darker darker darker darker as it works down just let it go you know
Bob Ross,Ive painted thousands and thousands of paintings and I still get excited when I see it work its so fantastic there we go look at all the little Hills and little ridges and you can do it you can do
Bob Ross,it there we go see that little bright area is just it just shows up little Sun striking right through there pretty when its done little touch right there okay lets really have some fun now Im going
Bob Ross,to go right into the the midnight black and Im going to add a little bit of Van djk Brown just mix it right on the brush lot of paint lot of paint okay lets go up here maybe theres some some big
Bob Ross,trees that live in here and I think one lives right there and all Im going to do is just tap just tap just come right down like so just tap it in and I have several fan brushes going here so I dont
Bob Ross,have to wash them take a little bit of the white right on this brush and watch here were going to come right down this Edge right down the edge and well put some highlight right on that tree and
Bob Ross,that easy that easy you have a nice strong tree trunk H that was fun lets do another one lets do another one same color little brown and black now you had to make a decision where is the trees live
Bob Ross,in your painting I know right there there he comes and all these trees arent perfectly straight like telephone poles let them let them have a little character trees are like people each one has has
Bob Ross,its own individual personality oh I feel there ought to be one right there right across the mountain every tree is different once again spend some time with nature go out and go out and talk to a tree
Bob Ross,dont matter people think youre crazy us painters you know they think were a little weird anyway so its all right thats all right tell you what maybe okay right here well have a smaller tree that
Bob Ross,lives right here on this little Hill well push him back like can okay lets go over the other side here we dont want this side to have all the trees so well put theres one right there Loop loopop
Bob Ross,just drop it off this is just black with brown ah big one right there big old tree little more of the brown big old tree he comes right down like it see there look how easy they are to make and well
Bob Ross,take our other fan brush that has the white on it and very quickly you can just go right along here and just drop on a little bit of highlight remember which side the lights coming from from and if
Bob Ross,youre right-handed its normally easier to have the light coming from the right if youre left-handed itll vary from person to person okay lets go right along here and just drop on some little
Bob Ross,things like so just like so okay lets take a liner brush and Im going to put a little bit of the liquid black out here on my palette take make our liner brush and Im add a little tiny bit of
Bob Ross,thinner to it so its very thin turn that brush bring it to a nice Point lets go right here now then here and there just drop on a few happy little limbs little arms on the trees yeah old trees got
Bob Ross,some arms see just wherever you think they should live and Old Pine trees always have old broken ones all over look at that look at that this is just liquid black with a little bit of thinner in it
Bob Ross,and you can put as many or as few as you want few back in here we dont want this old tree to be left out there we go okay lets go over here put a little bit right there right there but this is a
Bob Ross,very nice painting if its your first painting project its works very well if youve painted with me before its a paint going give you a lot of fun there gives us a few indications of some limbs now
Bob Ross,then lets take lets take the old fan brush Im going to use some of the black still and well drop a few little leaves on these trees okay lets go right up here and we touch and give it a little
Bob Ross,upward push make little smiley faces just sort of make a decision where you think they live them in drop them in maybe look here theres few on this old tree just like that lets put a few on this
Bob Ross,little tree leave some of the old trunks showing some on this one all kinds of things happening and just let them go just let him go well give this tree some there see them all kinds of leaves here
Bob Ross,and let some of the sky show through and Im going to go right into a little bit of the sap green with a touch of yellow on it and come back and very gently highlight some of these and that easy you
Bob Ross,have a beautiful old tree and I think with that we just about have a finished painting so I think well call that one done and from all of us here Id like to wish you happy painting God bless well
Bob Ross,see you next Music time Music
Bob Ross,welcome back Im glad you could join me today and today were going to do something very different and I think youll really enjoy it so lets have them graphically run all the colors across the
Bob Ross,screen that you need to do this painting theyll come across in exactly the same order that I have them on the pette starting with the white and working around while theyre doing that come on up here
Bob Ross,to the canvas let me show you something think youll like this today I have a a canvas same size as always used 18 by 2 24 but Ive taken contact paper and put around the entire can except for an oval
Bob Ross,right here in the center this is just plain old contact paper that you buy at your local drugstore hardware store whatever right over the canvas and then were going to paint a beautiful little
Bob Ross,painting in here and have some fun so lets do it lets do it tell you what Im going to start out today with a little bit of the bright red and then Im going to go right up into a little touch of
Bob Ross,titanium white little more of the red so I make a nice nice pinkish color okay lets go right up here and Im just going to put in a little tiny pink glow right there just using little crisscross
Bob Ross,Strokes just right across there okay now without cleaning the brush Im going into a small amount of phthalo blue small amount its very strong very very strong and then right underneath the pink a
Bob Ross,little tiny bit of blue just across like that this will be a very soft and very effective painting beautiful little painting I think youre really going to enjoy it Im Im so excited about this one
Bob Ross,okay now without cleaning the brush Im going into the least little Touch of phthalo Green let me say that again least little touch boy that stuffs strong itll eat up your whole world in in just a
Bob Ross,heartbeat okay lets go right up here now then Im going to have some water in this painting so Im going to pull this right across just like this and water unless its moving is level so try to keep
Bob Ross,these Strokes as straight as possible see there try to keep it straight you dont want your water to to run out of your paint and get your floor wet youll be mad at me now leave a little area in here
Bob Ross,thats unpainted thatll end up being very pretty now I have several brushes going so I dont have to clean them okay now right here where this blue and pink go together Im just going to blend this
Bob Ross,till its nice and soft so you cant tell where one color stops and the next one starts look at that and then very lightly just take the brush Strokes out down here in the water all the way across see
Bob Ross,how smooth and gentle that is now but your little light area right there Still Remains okay uh lets have some fun now now then lets get dangerous Im going to go into the midnight black just a
Bob Ross,little of it on the fan brush okay lets go right up here now then I want some contrast in this guy so Im going to take his and Just Dance it around let it play just let it go oh look at that I bet I
Bob Ross,bet youre upset with me now just let all kinds of little things happen this is just midnight black big old Cloud lives right up here look at that just let it play little more of the paint maybe they
Bob Ross,got a long finger that comes right out through there now when youre doing yours you put clouds wherever you want them dont try to just copy what we have here everybody sees nature differently there
Bob Ross,all right now then take a nice dry brush be sure you brush brush is dry if its wet at this point youre going to become a Mud Mixer and youre going to be upset with me tiny tiny little circles and
Bob Ross,just begin very lightly very lightly blending this just blend it little tiny circles and Im just using just the corner of the brush just the top corner of the brush very very small little circles
Bob Ross,there we go now then with a clean fan brush Im going to go back and pick up a little bit more of my pink that was a bright red and a titanium white all right now back up here now Im going to just
Bob Ross,let some of this bounce right over this dark color just push it in get tough with it get tough with it just let it bounce and play look at there wherever you think it should be thats where it should
Bob Ross,be now once again with a large brush very gently just barely barely grazing the canvas this is three hairs and some air just caress it just caress it this is your good friend you dont want to hurt it
Bob Ross,just want to caress it see very gently very gently just take the brush Strokes out and that easy you have one fantastic Sky a that PR think youll really enjoy doing that one okay today lets take the
Bob Ross,old round brush and Im going to go right into a little bit of the dark Sienna a little vany brown little sap green just mix them on the brush here tap so youre really tapping that brush okay lets
Bob Ross,go up here now then maybe theres some happy little trees that live yep right there youre right you right there he is see these are just little background things they live back here wherever you want
Bob Ross,them in your world oh theres a nice one theres a nice one he just he got a little extra sunlight grew big strong little more of the color and wherever you want them all right and that quick they
Bob Ross,have some nice little background trees now then well just take a knife Im just using the small one but either one will work and just take and just scratch in a few little stick and Twig indications
Bob Ross,here or you can take your liner brush and paint them in I find it a little faster just to drop them in with a knife there we go all right now then same old dirty brush now Im going to go right into
Bob Ross,the yellows this is a little bit of yellow ochre little CAD yellow shoot well take a little Indian yellow and some sap green and we just mix them right on the brush my yellows are a little bit
Bob Ross,thinner than my other paints so they mix easier okay lets go right up here now then lets put some highlights on some of these and Im just taking the top corner of the brush and all Im doing is
Bob Ross,just barely touching just barely touching see and make little forms and shapes in there okay just look at that look at that look at that just drop it in all kinds of little things let them happen B
Bob Ross,them happen remember theres layers back here theres not just one old Bush living back here theres layers and thats what helps create the illusion of depth distance in your painting and a least
Bob Ross,little touch of the red oh put a nice red one right there that one will really stand out pretty little level okay little color on that I just sort of work these yellows and reds back and forth just to
Bob Ross,create whatever effect that you want remember this is your world and you can do anything it makes you happy on here any little thing there we go little bit right there and that quick you have a very
Bob Ross,very nice effective little background now then lets begin working forward on this and putting some more distance into it Im going to go right into these Browns that I had same color I made the trees
Bob Ross,with little dark Sienna a little vany brown okay lets put in some base color here and all Im going to do is just tap begin thinking about the lay of the land how do you want your land to flow I want
Bob Ross,it to sort of come down like C look at there just like so just like yeah all right you know its hard for me to believe with the completion of this series well have over 100 half hour shows thats
Bob Ross,almost un real to me its fantastic its fantastic now Im going to pull down a little bit of that color and this will end up being Reflections just pull it straight down straight down like that look
Bob Ross,at there see instant Reflections very lightly go across just go right across and then take another old brush here same size this 2in brush well go into a little green little yellow and Im just going
Bob Ross,to tap some of these colors on here same colors we used to highlight the trees in the back okay lets go right up here now then begin at the most distant area and start working forward all were doing
Bob Ross,see Ill do that real slow so you can see it just tap and you work in layers work in layers okay here comes another layer and let it follow through just like bowling see Let It follow through there
Bob Ross,just let it come right on down layer after layer after layer however many layers that you want wherever you want it to go okay see there that easy creates the illusion of land back here and painting
Bob Ross,is just games of Illusions thats really all it is okay now lets take the knife take a little bit of brown and back in here well put the indication of a little bit of dirt got to have something for
Bob Ross,all these little things to live on just a little brown this is a little bandik just rubbing it on and Ill take a little brown and white same color just brown and white and add the least little touch
Bob Ross,of highlight here and there dont overdo just a little thats super little bit of the liquid white cut across it and well put a happy little water line back here not too much this is done with a very
Bob Ross,firm pressure youre really cutting into the canvas just get tough with it just get tough with it and keep these lines basically straight you dont want your water to run right out of your painting
Bob Ross,okay Ill add a little more of the Browns here lets go right here so you just keep keep making decisions build plane after plane as many planes as you want in your world complete the area thats a
Bob Ross,farthest away first and work forward few little happy Reflections just by pulling straight down going across very light just whisper light now I have two brushes going here so I dont have to clean
Bob Ross,them each time go back into my brush it has the yellows on it tap a little color put a little bit of the bright red on there there we go lets go up here o is that pretty look at that just all kinds
Bob Ross,of little things there and if you want one to stand out add a little brighter color to it look at there see that little that little hill now stands out from all the rest maybe well make that one
Bob Ross,stand out a little more too okay we need little bit of ground area underneath this one dont want it to get get upset because it doesnt have any okay A little bit of the brown and white highlight
Bob Ross,color just barely touch barely touch then Ill just tap a little color in there and thatll bring all that together okay thats such a pretty little area shoot if if I was there Id have to have a
Bob Ross,little cabin right there lets do that lets go right into some van Dy Brown and right here right here well start with a back Eve just drop that in then do the other side of the roof that easy need a
Bob Ross,little front on this little rascal both sides l a side dont want that to fall off got to put a side on him okay now then lets just take a little bit of the brown and white here and well just put a
Bob Ross,little highlight on the roof this is an old cabin I like to do old buildings if you painted with me before you know that I like these old buildings take a little bit of light color light brown right
Bob Ross,there and just highlight it a little touch so it stands out little bit of highlight on the boards just thats all you got to do thats all you got to do now Im just going to take the point of knife
Bob Ross,and cut through and make the indication of little boards I tell you what lets get the small knife this small knife gets in these little places a lot better this guys like me he ran out of storage
Bob Ross,space and he built a little shed right there see it that easy you got a happy little shed you need a little highlight on the top of the shed its got a little roof on it too so it doesnt leak there
Bob Ross,there we go little bit of highlight on that area and I keep keep this right in here very dark very dark CU not much lights going to hit in there lets put a lets put a little door right there we
Bob Ross,need a way to get in and out of this nice little cabin little touch of lighter Im still using a small knife okay I going to take a little tiny bit of blue and white and put the indication maybe
Bob Ross,theres a little window right there and well put one right there just the least little hint of blue okay now then lets take a fan brush we will use some yellow and some greens all right lets go
Bob Ross,right up here now then we can just pop in some happy little bushes and this cleans up the the bottom of the cabin just cleans it all up and this guys like me he didnt cut his lawn very well and its
Bob Ross,growing up around the around the edge of his house so let them little weeds grow right up around his house and maybe we can take the little knife here put the indication of a little tiny path right
Bob Ross,there just a little indication all right now then we got a little cabin got a little cabin Im going to put some water lines right into here use a little bit of the liquid white just like that all
Bob Ross,right going I tell you this was a fun little painting I knew youd enjoy it I knew youd enjoy it Im going to use some of the Browns and greens again okay lets go right up here maybe theres a big
Bob Ross,old tree and he lives yep youre right he lives right there and he hangs right out there thats what I used to do when I was a kid I just would hang out thats what this tree is doing its just sort
Bob Ross,of hanging out here having a good time there we go maybe he comes right on down here all kind of little bushes are happening there they go oh look at there another little Peninsula comes right out
Bob Ross,here just sort of let these things happen dont dont try to plan everything let them happen let them happen thats when it becomes fun okay now very lightly well pull a little touch of that down
Bob Ross,like so and thatll as we know going end up being Reflections pull it down very lightly go across very lightly now then we need some land so well we just drop the land in now there we go little bit
Bob Ross,of the brown and white maybe throw at least a little touch of blue in there thatll thatll give it a sort of a gray color but dont over mix your color dont over mix it let all these things just
Bob Ross,sort of happen all right Im going to take a little liquid white on my liner brush and maybe over here theres a tree trunk hes sort of a light color see there turn that brush it makes all kinds of
Bob Ross,little things just happen makes it a little more interesting than just a straight old tree trunk give it a little turn little wiggle all kinds of pretty things and wherever you want them maybe theres
Bob Ross,one yep is right there okay now then now then we can we can put some highlights on that tree well take some of the yellow little sap green load this 2in brush full of paint really load it full okay
Bob Ross,lets go right up here now then you dont want to cover all the dark see just highlight these and if your paint is too thick and wont stick add a tiny tiny little bit of the liquid white or paint
Bob Ross,thinner either one this is sticking very well but if youre having trouble thats the way you make it stick you start with a very thick base color very thick paint and then you can add layers of
Bob Ross,thinner paint right over the top of it pH look at all those little leaves happening there see and think about patterns here think about theres limbs that create these little things dont just dont
Bob Ross,just throw them in down here we got some happy little bushes that live look at all them look at there there is one wherever you want them add a little bit of the red well get bright right o nice one
Bob Ross,nice one Sometimes some of these colors happen and makes me excited just they just jump right out there on you now with just a clean knife we can create the illusion of a few little sticks and twigs
Bob Ross,wherever you want them a little bit of liquid white and well put a water line right under this see that cleans up the bottom and and sort of separates everything look at there a few little ripples on
Bob Ross,the water keep those straight also most important most important I tell you what lets have some fun now watch right here lets bring the camera right up in here I want you to see this very close okay
Bob Ross,come right up here all right watch now Im going to take the contact paper off look at that look at that at that fantastic I told you youd like that told you youd like that now then lets really
Bob Ross,have some fun already didnt that make a beautiful little paint There lives a tree right here big tree I know theres a big tree right here still using just the brown even going to go into a little
Bob Ross,bit of the blue and a little bit of crimson there and I want this to just sort of come right on around what makes this interesting is that it breaks the borders breaks the borders just sort of let
Bob Ross,this sort of float around wherever you want it to go now if youre interested in selling paintings this one will this one will load your wallet up this is it all these colors all Im doing is putting
Bob Ross,a dark base color in here so we can we can come back and put some highlights on them maybe yep look at there see theres a little projection comes right out there and you can make as many of these
Bob Ross,little projections little peninsulas as you want in your painting and they help create the illusion of depth distance I know you hear me say that over and over but to me its very important to have
Bob Ross,paintings that have depth in them dont like paintings that are flat now very lightly go across yeah then maybe well just bring this right on down I no lets have it come Wheeling over here why not
Bob Ross,now when youre doing this you let it go wherever you want it see just very lightly very lightly but a that exciting when you pull that contact paper off and and there it sits I think thats one of
Bob Ross,the most beautiful little paintings weve ever done in any of the series it just it just makes you feel good okay let me get a fan brush here Ill go right into some of the Browns okay lets go up
Bob Ross,here lets put a happy little tree trunk right there right there there go well give him a little friend trees get lonely they need friends take a little bit of brown and white touch of the red touch
Bob Ross,of the red boy its so strong now then lets just take the knife and just drop in some nice little highlights here and there just to make that old tree stand right out look at that just pops him right
Bob Ross,out there okay now then Im going to take the liner brush a little bit of liquid black on it and just put the indication here and there hope you can see those its quite dark well have some come
Bob Ross,right on out here see there just some nice little nice little limbs there they come wherever you want them there theres one over there see just as many of or as few as you want you take a little bit
Bob Ross,of the liquid white and very lightly highlight them make them stand out like so okay back to my knife Im going to put a little land right here just sort of let it come right around wanted to make it
Bob Ross,look like it just sort of sort of goes around the corner little bit of the brown and white highlight like that little bit of liquid white thatll cut us in a nice little water line all right now then
Bob Ross,lets go back to our 2-in brush that has the color on it and lets begin putting in some little high lights all were doing here is just barely tapping the yellows and the greens see dont kill all
Bob Ross,your darks I know you get tired of hearing me say that but it is so important if you kill all those darks then youre going to lose your depth in your tree oh to lose it see that dark makes that
Bob Ross,really stand out and as I said earlier if you have trouble making your paint stick add a little bit of liquid White or a little bit of thinner either one the liquid white will make your color a little
Bob Ross,lighter if you use thinner the color Remains the Same but the paint gets thinner so thats why they call it thinner huh all right you didnt think I knew that there okay now once again here youre
Bob Ross,working in layers see create one layer at a time and work forward forward forward forward forward its most most important that you do that and create the illusion of little bushes and little trees
Bob Ross,and all these little happy things let a little this color just wander right on over here we dont know where it goes I really really hope youve enjoyed this painting as much as Ive enjoyed bringing
Bob Ross,it to you this was something I worked on for quite a while and Ive been waiting to show it to you cuz I knew youd be excited about it I tell you what I think were about ready to sign that one take
Bob Ross,a little bit of the bright red on my liner brush just go right here well sign this one call it finished and once again I really hope youve enjoyed this one its been a great pleasure bringing it to
Bob Ross,you and so from all of us here until next time happy painting God bless Music hi
Bob Ross,all right im glad you could join me today today i thought wed do a nice beautiful little winter scene thats sort of warm and has a beautiful little glow and i think itll make you happy so lets
Bob Ross,have them start off and run all the colors across the screen that you need to do this painting and theyll come across in the same order as i have them on my palette now ive already covered the
Bob Ross,canvas with a thin even coat of the liquid white its wet and slick its all ready to go lets have some fun start today with a little one-inch brush go into a little bit of cad yellow and the tiniest
Bob Ross,tiniest little amount of the bright red tiny little amount cant say that enough just work a little bit into the bristles lets go right up here im going to have a sun in this painting so well have
Bob Ross,the sun right about there and we start off just making a little circle thats all you got to do like so okay now im going to wash the brush and we wash our brushes and odorless thinner and just beat
Bob Ross,the devil out of it okay now then im gonna go into titanium white and well come right down here and get a little touch of alizarin crimson just like so okay now lets go right up in here and well
Bob Ross,work this in using little little crisscross strokes little xs now if you use these little crisscross strokes rather than drawing a big circle its much much easier to blend all these colors together
Bob Ross,id really recommend you use these little strokes okay like so maybe ill add the least a little touch of crimson here and make it a little bit brighter so you can see it better on yourself sometimes
Bob Ross,some of these colors are so soft its hard to see and well bring it right on out like that normally when were doing these paintings for television we paint a little brighter than we would at home so
Bob Ross,when youre painting at home you paint any way that makes you happy bring it right on down like that okay im gonna go to a two inch brush its a little bit faster now go right into the crimson
Bob Ross,tiniest little bit tiniest little bit and then im going to add just a small amount of the dark sienna to the crimson make a very warm brown okay lets go back up here now very lightly right around
