person,text
Bob Ross,"Maybe over here on this side now, well add another one. Maybe a bigger one over here. There he is"
Bob Ross,"And theres no secret to this, anybody can paint. Anybody can paint"
Bob Ross,"All you need is a dream in your heart, a little practice"
Bob Ross,"There, already we have the beginning of a beautiful picture"
Bob Ross,"We have the tree shapes, the light source. Looks to me like its early in the morning. Okay"
Bob Ross,"Now, lets put some trunks on these trees"
Bob Ross,"And for that will take a little bit of Van Dyke brown, and lets just lay in some basic trunks here"
Bob Ross,"There we go. And maybe well put a little limb right here, like so"
Bob Ross,Maybe a little something right there. There we are
Bob Ross,"Okay, now this little fellow over here, he needs a trunk too. So well put one right in here"
Bob Ross,"And maybe some limbs up in here. Right through here, there we go"
Bob Ross,"Just some indications here and there, and some little sticks and twigs. Maybe over here"
Bob Ross,There we are. Okay
Bob Ross,"Now well highlight these, and well take a little bit of white, and a touch of brown mixed together"
Bob Ross,"And remember where your light source is. So this tree, well highlight right here. Like so"
Bob Ross,There we are
Bob Ross,"Now over on this side, the lights coming through here, so well highlight this side of it"
Bob Ross,Maybe a few little indications up through here. Now comes the fun
Bob Ross,"Now we can begin putting all the beautiful leaves and stuff on this, and just really make it come alive"
Bob Ross,"So here, well take a little bit of the magic white, to thin our paint"
Bob Ross,"One of the golden rules in this, this is a thin paint, well stick to a thick paint"
Bob Ross,"So anytime youre painting over the top of paint, you need to have a paint thats just a little bit thinner"
Bob Ross,"Well take a little bit of Phalo green and a little bit of yellow, and we load the brush full of paint"
Bob Ross,"And out lights coming through here, so we want the side of the tree to be a little brighter than the other side"
Bob Ross,All right. And then we begin pushing thousands of little leaves on here. They hide in your brush
Bob Ross,"There they come. Just a little on this side over here, because not as much lights gonna strike"
Bob Ross,"A littles come through, but not as much. And look at that"
Bob Ross,"In just a matter of a few minutes, we have a beautiful tree"
Bob Ross,"Now maybe, this little tree over here, well put a little highlight on him"
Bob Ross,"And once again, were using a paint thats a little bit thinner, so that it sticks"
Bob Ross,"First thing that you have to do when youre doing this is start with an oil paint thats very, very firm"
Bob Ross,Your base paint has to be extremely firm
Bob Ross,"If you start with a thin, loose paint, your gonna become a mud mixer"
Bob Ross,You have to have a thick paint on the base coat in order to get this thinner paint to stick
Bob Ross,"Now lets begin building some bushes and stuff in here. All right, look at that"
Bob Ross,"You can do it, I know you can. There, look there"
Bob Ross,Okay lets move to this big tree in the front here and lets put some nice little leaves up here on him
Bob Ross,You have to bend that brush
Bob Ross,"If the brush doesnt bend, youre not gonna get all these beautiful little leaves, these little actions that happen"
Bob Ross,"Okay, maybe theres a nice little bush that lives right here"
Bob Ross,"You know if youve ever walked through the woods early in the morning, all the little creatures are out here"
Bob Ross,Theyre all playing in the bushes and stuff. This is where they live. In all these bushes
Bob Ross,"Okay, lets put something on this side now. Nice little bush here"
Bob Ross,Just let your imagination run wild. Let your heart be your guide
Bob Ross,"In the time you sit around worrying about it, trying to plan out painting, you could have completed a painting already"
Bob Ross,"Let it happen, let it happen"
Bob Ross,"You know for so many years I was a traditional painter, and I would spend sometimes weeks just working on a picture, drawing it out, getting all the little sketches and stuff"
Bob Ross,And then Id go back and spend maybe a month trying to fill in the blocks
Bob Ross,"And here, we let it happen. It comes right out of here, its in you. And you put it on the canvas"
Bob Ross,"Okay, lets see. Lets try this big ole tree here, put some nice little leaves on him. There we go"
Bob Ross,Yeah. Mmm
Bob Ross,"Okay, lets try, Ive added a little permanent red with my color now, just to give us a little different value"
Bob Ross,"Okay, and you know if were going to walk through the woods, we need a little path"
Bob Ross,"So lets take a little bit of Van Dyke brown here, and lets build us a happy little path"
Bob Ross,Were just gonna take the knife and let this path sort of just wander right down through here
Bob Ross,"There we go, just let it wander round, play and have fun. Okay, there we got us a nice little path"
Bob Ross,"Now we need to highlight that path so Ill take just a little bit of white, and well just take it and barely touch the canvas here"
Bob Ross,"Just enough so we can highlight where the suns sparkling through here. There, see how easy that is"
Bob Ross,Let the paint break
Bob Ross,"And now in order to set the path down into the painting, well add some bushes that project up over the path here and there"
Bob Ross,Push em in. There we go. And you can see how that makes it literally drop right into the painting
Bob Ross,"Okay, lets put some more land aries in here. Maybe this nice little areas coming down through here"
Bob Ross,Just like so. Maybe well have some over here. Follow the angle of your land
Bob Ross,"There we go, there we go"
Bob Ross,"There, now maybe, maybe, maybe, as were walking through the woods here, maybe it rained last night"
Bob Ross,Maybe it came a nice little rain. Theres little puddles
Bob Ross,You know after it rains you always have little rain puddles
Bob Ross,"So lets take a little touch of the Prussian blue here, and well just make us a little puddle"
Bob Ross,"And we put some Prussian blue on the brush, and we take here and pull downward"
Bob Ross,"Just pull downward like so. There we go. Okay, see how easy it is to do. Now"
Bob Ross,"Very gently, well come across this way. Just to give it a watery effect"
Bob Ross,"Now if you want to, if you wanna put highlights in here, maybe you could take just a little touch of the Titanium white on your brush, and pull down"
Bob Ross,Itll give it sort of a sheen
Bob Ross,There and then once again just come across just enough to give it a nice watery feel
Bob Ross,"You can overdo this part very easily. Okay, wash off the ole brush"
Bob Ross,"Okay, now we can take a little more of the Van Dyke brown and we can just make little puddles out of this"
Bob Ross,"Maybe it comes down like so, right through there. There we are. Okay, little puddle"
Bob Ross,And we just make this a little separate puddle back here. Just like that
Bob Ross,"Okay, now we take a little bit of brown and white, and well lay a little highlight on there"
Bob Ross,"There we go. And in your world, you can do anything that your heart desires"
Bob Ross,"My home is in Fairbanks, Alaska, and I spend a lot of time walking around the woods and talking to trees and squirrels and little rabbits and stuff"
Bob Ross,And I look at a lot of nature
Bob Ross,"And if painting teaches you nothing else, itll teach you to look at nature with different eyes"
Bob Ross,"Itll teach you to see things that have been there all your life, and youve never noticed"
Bob Ross,"And if it does nothing else but make you enjoy nature, its worthwhile"
Bob Ross,"So look around, look at what we have. Beauty is everywhere. You only have to look to see it"
Bob Ross,"Okay, I talk too much sometimes so well go back to painting here"
Bob Ross,"Take a little bit of the thin white paint here, and well put some little water lines back in here"
Bob Ross,"Okay, just like so. There we go. There, and maybe some little water lines right here"
Bob Ross,This is just a thin white paint and you literally just cut right into the canvas with it
Bob Ross,And lets smooth that out. There we go
Bob Ross,"Okay, now while I have the knife here, Im gonna take it and just cut a few little sticks here and there"
Bob Ross,And all were doing is just literally cutting right through the paint
Bob Ross,"So the canvas shows through and it makes a multitude of little sticks, and these little sticks help create the illusion of distance in a painting"
Bob Ross,All different planes
Bob Ross,"Okay, now then, lets put some bushes and stuff right down here on the grass, on this soil area"
Bob Ross,"There we go. There they are, there they are. They just live right here in your brush"
Bob Ross,"And you just drop em right in. There. Okay, now lets take and do this"
Bob Ross,"Lets put some land right down through here. Back to the Van Dyke brown, little bit of white"
Bob Ross,There we go. Well add a little highlight on here. There
Bob Ross,And well put a few little bushes and stuff right out here. See how easy that is
Bob Ross,"Okay, a few more little water lines in there. Just let em happen"
Bob Ross,"Each week, well try to do paintings that are designed to teach you something different, something new, something exciting"
Bob Ross,Just to keep your interest going. Okay now lets play a little bit here
Bob Ross,Lets have a happy little tree right in here
Bob Ross,"So well start with the Van Dyke brown, and well make his little trunk here. There he goes"
Bob Ross,Straight Van Dyke brown to start with
Bob Ross,There and we just turn him out to give him little foots to stand on. There
Bob Ross,And maybe he needs another little arm out here. So well just give him one
Bob Ross,"This is your creation, you can do anything here that you want to do. Just let it happen. There"
Bob Ross,"Now, and well give him some little leaves, and well use some more of the Alizarin crimson, a touch of Prussian blue"
Bob Ross,"Okay, and we need dark in order to show light. So first well put some dark on here"
Bob Ross,Ill put some happy little leaves here and there
Bob Ross,"When we see you next week I hope you have your almighty easels set up, the colors ready, your big brushes all primed and ready to go, and do an almighty painting with us here"
Bob Ross,"Very quickly while Im finishing this up Ill go over the colors, one more time, that we use"
Bob Ross,"Titanium white, Phthalo green, Prussian blue, Van Dyke brown, Alizarin crimson, Sap green, Cad yellow, and Permanent red"
Bob Ross,Only eight colors that you need
Bob Ross,Okay now lets put some highlights on this pretty little tree right here
Bob Ross,"Mmm, I used just a little touch more of the Permanent red on this one so hell stand out a little more"
Bob Ross,See how easy it is to create a tree right here in your world. There we go
Bob Ross,"And maybe down here, maybe theres some nice little bushes and stuff happening right in here"
Bob Ross,"There we go. All right, maybe right there another one"
Bob Ross,"Okay, here and there Im gonna put just a few little sticks and stuff. Like that"
Bob Ross,"Just, once again, to build some distance in here. We want this to have a lot of depth in it"
Bob Ross,"Maybe well cut in a few little sticks here and there, like so. You gettin excited yet"
Bob Ross,You ready to paint with us. You can do it
Bob Ross,"Okay, and I think this paintings far enough along, well just sign this rascal"
Bob Ross,"And I sign the painting with a script liner brush, a little bit of oil, and I use red paint, but whatever color you prefer"
Bob Ross,"Okay, and well just sign that rascal. I hope youve enjoyed this painting"
Bob Ross,Next week were looking forward to seeing you. I hope you have your brush ready
Bob Ross,A dream in your heart that you want to put on canvas
Bob Ross,"And join us, right here, at The Joy of Painting, and you too can build fantastic pictures"
Bob Ross,"You can take em from here, and put em on there"
Bob Ross,"Until next week, happy painting, from all of us here. slow acoustic guitar"
Bob Ross,"- Hello, glad to see you again. Thought today wed do a picture thats right straight out of Alaska"
Bob Ross,"Well do one of Mount McKinley, the most almighty mountain in the North American continent"
Bob Ross,"And well start off today, and we use just a little bit of Prussian blue, maybe a touch of phthalo green mixed with it here"
Bob Ross,And lets dance in some basic shapes here
Bob Ross,Ive already put the Magic White on the canvas to save a little time
Bob Ross,"So were just literally mixing color right here on the canvas, just let this brush dance and play and have fun"
Bob Ross,"And all were looking for is general basic cloud shapes here, were really not trying to put anything in"
Bob Ross,"Just let it happen. Just move the brush, keep it moving, working, playing, having fun, there we go"
Bob Ross,"Isnt that something. There we are. Put a nice little cloud shape right there, what the heck"
Bob Ross,"Okay, keep the brush moving, dont let it stop"
Bob Ross,"And sometimes brush is lazy, you have to really push it a little or itll quit on you"
Bob Ross,"Make it keep moving. Okay, now well take the almighty brush here, and were gonna swirl this"
Bob Ross,"Were gonna pull the color, move it, pull it, there we go"
Bob Ross,"Try to avoid a pattern, we want this to go everywhere"
Bob Ross,"Were looking for a sky here that has life in it, has movement in it, we dont want a sky that looks like at night you pull the curtain down and everything went black on you"
Bob Ross,"Wanna keep this moving, there"
Bob Ross,Already youre beginning to see all the little things happening up here. Every which direction
Bob Ross,"Every way, there we go. Now you can blend this too much and take it all out"
Bob Ross,"We dont wanna take it out, we just wanna mix it up. Stir it up"
Bob Ross,"Okay, while weve got some paint on the brush here, well add a little more Prussian blue and phthalo green"
Bob Ross,And well put us in some water. We pull from the outside in
Bob Ross,"And leave a little area opened here, that will create the little sheen of light that plays across the water"
Bob Ross,"You can go back with white paint and put it back in, but youve already covered the canvas with Magic White, so why not use it"
Bob Ross,"This is a lazy mans way of painting. You let the paint work, you let the brushes work"
Bob Ross,"Use what happens naturally, dont fight it"
Bob Ross,"Okay, clean the old brush off, and lets get out an almighty fan brush here"
Bob Ross,And lets build some happy little clouds up here
Bob Ross,Im gonna take titanium white with the least little touch of permanent red in it
Bob Ross,"And load the brush full of paint, just really load it up"
Bob Ross,"Now well start working on some basic cloud shapes here, and well dance in all these little areas and let em just play in the sky"
Bob Ross,"Keep the brush moving, keep it moving. You want areas that are thick, areas that are thin"
Bob Ross,Let all these little things happen
Bob Ross,"And well take the big brush here and gently, gently blend this together. Very lightly"
Bob Ross,And fluff it up a little and hypnotize it
Bob Ross,"And right there youve got an almighty cloud, just that quick"
Bob Ross,"But theyre very easily killed, clouds are delicate. Dont overwork it, put it in, leave it alone"
Bob Ross,"Okay, and maybe well have another one here. Well put a, layer these clouds some. Okay"
Bob Ross,"Nature is so beautiful, just let it go, have fun with it. Very, very easy to work these to death"
Bob Ross,"Okay, well blend this in"
Bob Ross,"And you work in layers here, you do thing thats the farthest away first, have him finished, and then work forward"
Bob Ross,"There, well hypnotize that one, blend this one a little bit. Okay, little bit more red here"
Bob Ross,There we go. Dont wanna set these clouds on fire now
Bob Ross,"All we wanna do is have a slight warmish glow to em, like the suns playing along the top"
Bob Ross,There we go. Guess we better not forget this side of the sky. Well put a little something over here
Bob Ross,"Just some nice little clouds playing around in the sky. Okay, and mix these up a little bit"
Bob Ross,"lively piano music Okay, maybe a little streaky one right here. Got baby clouds, too"
Bob Ross,"If you didnt have baby clouds, you wouldnt have big clouds"
Bob Ross,"There, and we can work on this one a little touch. Okay, there looks like a nice place"
Bob Ross,And were really pushing this paint into the canvas. Were working that value right into the canvas
Bob Ross,Just let it play. Dont kill all the dark areas
Bob Ross,You can end up with great big cotton balls in the sky if youre not careful
Bob Ross,"Guess thatd be considered a UFO, big cotton ball in the sky. There, fluff that up"
Bob Ross,And work that paint
Bob Ross,"And look at there, in just a couple of minutes, you have a sky that has so much action happening in it"
Bob Ross,"There we go, okay"
Bob Ross,"banging If you do this in your living room, you can redecorate your living room in a matter of minutes, so be very careful, learn to control it"
Bob Ross,"Have you a box you can shake your brush in, and that way you dont have to worry about covering everything"
Bob Ross,"Okay, lets take a little bit of brown, some blue, a little touch of alizarin crimson and some white"
Bob Ross,"There we go, and dont mix your paint dead. Mix it marbley and leave it alone"
Bob Ross,"Okay, now lets do, since were gonna do McKinley today, lets do the basic shape here"
Bob Ross,"McKinley comes down like so, has another peak running right off through here"
Bob Ross,"Make that just a little more rounded. There, and we let this side drop right down and over"
Bob Ross,"All youre looking for here is the basic outline, the basic shape of this mountain"
Bob Ross,"Youre not worried at all what happens in here. Okay, take the big brush, and well pull that down"
Bob Ross,This takes off the excess paint and makes the next layer stick better
Bob Ross,"And also when youre doing mountains, if you can see the entire mountain, the top of the mountain is always more distinct than the bottom"
Bob Ross,"At the bottom of the mountain we have mist, and now we have pollution"
Bob Ross,We have a multitude of things that break up and diffuse light
Bob Ross,"Okay, and well put some snow on that almighty mountain"
Bob Ross,"Pull that paint out real flat, just pull it out and get us a little roll of paint"
Bob Ross,And well just lay this on and let it travel right on down
Bob Ross,"And you want the paint to break like this, to make all the little things that happen in there, the little shadows, the light and dark areas"
Bob Ross,"Okay, and theres a little bump that comes out right there and works its way down"
Bob Ross,"And over here, let this drop just like so. There we go"
Bob Ross,"Now for the shadow color, well use a little Prussian blue and white"
Bob Ross,"And once again, dont mix it dead. You want it to be sort of marbley"
Bob Ross,"Okay, now well start with the shadows, and well just lay these in here"
Bob Ross,We wanna bring these two areas here together
Bob Ross,"So we just sorta work it back and forth and let it come, there you go, let it just come together"
Bob Ross,And maybe this shadow comes right down through here. Every highlight needs its own private shadow
Bob Ross,"Okay, well put a little shadow right there. And see how that protrudes that up"
Bob Ross,Makes it just jump right out at you. The little ridges here and there
Bob Ross,All kind of little things happening in this mountain
Bob Ross,And we need a shadow back here behind this almighty peak. There it is. Just let him go
Bob Ross,"Okay, and we want a peak that comes right up through here and just begins working its way back down"
Bob Ross,lively piano music There. Its a nice ridge coming through here. And we can bring these together
Bob Ross,lively piano music A few little shadows in here. Just here and there. Okay
Bob Ross,"And as we say, we want this to be more distinct at the top than the bottom, so were gonna diffuse the bottom of it, and only the bottom"
Bob Ross,"And here were just tapping the canvas. Were trying not to destroy, only diffuse"
Bob Ross,And this is where you really depend on a firm paint
Bob Ross,"If you have a loose, oily, thin paint, you become a mud mixer here"
Bob Ross,"So when you try this at home, if you find that youre making a lot of mud, check your paint, it should be very, very firm"
Bob Ross,"Squeeze that tube, it should stand up maybe about three-quarters of an inch above the tube"
Bob Ross,"Then you have a nice firm paint. Okay, Im gonna make the same color and make it darker"
Bob Ross,"Blue, brown, and alizarin added to it. Cause I want this mountain to be in front"
Bob Ross,"This is a beautiful study of how to make one mountain look very, very big"
Bob Ross,And well put some little smaller mountains here in the foreground
Bob Ross,"lively piano music Okay, another little peak here. And well take the big brush and pull that out"
Bob Ross,"Son of a gun, this comes right out. Thats the beauty of painting wet on wet"
Bob Ross,You can move paint on the canvas. And well put some happy little snow here. Just let that run
Bob Ross,There we go. Okay
Bob Ross,"Our light is still coming from the same direction here, so dont let that fool you"
Bob Ross,"lively piano music Okay, now we can work in some shadows here"
Bob Ross,"Lets push that one into the background, just come right on through, and thatll push him back"
Bob Ross,"Its scary to have this much power that you can move mountains. Okay, this, there"
Bob Ross,We can swing this around and bring these two right together
Bob Ross,"Just make a nice little ridge out of that. Okay, now weve got an almighty mountain"
Bob Ross,"Im gonna take a little of the blue, brown, alizarin crimson, add a little touch of sap green to it"
Bob Ross,"Looking for a dark color here, very dark"
Bob Ross,"I will load up this one-inch brush, and well push in some little dark areas here"
Bob Ross,"Thisll be our little trees that are way, way back in the distance, bushes and trees and all the little things happening back here"
Bob Ross,"There we go. Now with the big brush, we can pull a little bit of this color down"
Bob Ross,And thisll be the beginning of our reflections
Bob Ross,"Okay, and well just give it a little bit of ripple to make it look watery"
Bob Ross,"banging Okay, lets put some highlights on here"
Bob Ross,Im gonna use a little bit of Magic White mixed with some cad yellow. Little touch of permanent red
Bob Ross,"And well just sorta go back and forth, make a nice orangey color here, bright color. Mm"
Bob Ross,"There we go, all these nice little bushes happening back here"
Bob Ross,lively piano music And then well reflect some of that right down into the water here. There we go
Bob Ross,"Now with a big brush and the most delicate, delicate touch possible, just enough to pull the paint a little bit, well pull that down and just give it a watery effect, dont wanna destroy it"
Bob Ross,"Okay, now lets take"
Bob Ross,"mix up a lot of dark here, blue, brown, alizarin, and a little bit of sap green"
Bob Ross,"Should look black to you. And well load the brush full of paint, load it full. A lot of paint"
Bob Ross,And lets make some little evergreen trees that are growing way back here in the distance
Bob Ross,lively piano music Okay. Lets firm that one up a little bit. It needs to be a little stronger
Bob Ross,There we go. Maybe hes got a friend that lives right over here. Just dropped him in
Bob Ross,"lively piano music Okay, maybe theyre getting a little bigger as it comes around the curve"
Bob Ross,"Maybe a little baby one back here. Okay, well put a little bush in front of him"
Bob Ross,"Okay, well take a little touch of Magic White, a little bit of brown, and a little touch of yellow just to make a nice sandy looking color"
Bob Ross,And well lay in a little water line back here. There we go
Bob Ross,And well cut in a few little trunks and sticks here and there. scraping Okay
Bob Ross,"Maybe we need another tree right here. Trees are getting closer, so theyre getting a little bigger"
Bob Ross,"They look bigger to you, this is the way we push everything back. Work with perspective here"
Bob Ross,"Okay, lets move to the other side of the picture while weve got a brush full of paint here, and well put an almighty tree right here"
Bob Ross,"These trees live in your brush. You have to scare em out sometimes, really work at em"
Bob Ross,Little son of a guns will try to avoid you. And theyre like everything else
Bob Ross,"The first time you try em, theyre gonna drive you up the wall. But you practice it"
Bob Ross,"If theres a secret to this, it is practice"
Bob Ross,"You learn how to make the brush work, how to touch the canvas with it"
Bob Ross,"And then its just a matter of practicing. First time you tied your shoe, it wasnt easy"
Bob Ross,You had to look at it and work at it
Bob Ross,"The next thing you know, youre not paying any attention, you just, you get your shoe tied"
Bob Ross,"Same thing. Okay, well just"
Bob Ross,"Maybe well make another little projection come right out through here, there we go"
Bob Ross,A little reflection in here. And well pull that down
Bob Ross,"lively piano music Okay, well lay in some more of these pretty colors back here"
Bob Ross,"Theres a nice little bush right there. Mm, theres one"
Bob Ross,"And right down here well reflect some of these. Okay, delicate touch again, very, very light"
Bob Ross,Just enough to move it a little bit on the wet canvas
Bob Ross,And well put some land out here so these bushes have a place to sit
Bob Ross,"Dont want em fall off in the river here, so well give em something to set on here"
Bob Ross,And we can take a clean brush and just lift that gently
Bob Ross,"This is a very thin paint now, its mostly Magic White"
Bob Ross,So you can move that without destroying whats underneath it
Bob Ross,"And here well use a little bit of just straight Magic White, and well put us a happy little water line in here"
Bob Ross,"There. Okay. Now then, you can, you can put some more little bushes right in here like so"
Bob Ross,And well drop some reflections into the water. And well pull those down
Bob Ross,"And anybody can do this, this is not some big secret thing"
Bob Ross,"Anybody can do it, we teach people from the age of 10 all the way up 80 and 90 years old"
Bob Ross,"banging And young people really, really like this"
Bob Ross,"They learn it very easily, very quickly, and they see results very quickly"
Bob Ross,"I have a son thats a young man right now, and he was, oh, hes been painting since he was about 12 years old, been selling his work"
Bob Ross,So its not just for the older person. It will also work very well for the young person
Bob Ross,"The only trouble, like my son, hes quite lazy. Hell only paint if he needs money"
Bob Ross,"If he needs money, hell paint. But it is a nice way to put a happy buck in your pocket"
Bob Ross,And to make good things happen in your heart
Bob Ross,"Okay, well just have this come right on down through here. Fill that in"
Bob Ross,"Okay, now we can start highlighting some of these things"
Bob Ross,"Well take a little bit of blue and yellow mixed together, make a very nice little green color here"
Bob Ross,And well just drop some highlights on this tree. Remember where your lights coming from
Bob Ross,"Lights coming from the right, so you want the right-hand side of this tree to be a little more distinct and bright than the left side"
Bob Ross,"And if youre right handed, youll probably find its easier to have the light coming from the right"
Bob Ross,"If youre left handed, it will sort of vary from person to person. Okay"
Bob Ross,Lets put some little highlights over here on these little trees. The sun wouldnt forget them
Bob Ross,There we go. lively piano music There we are now
Bob Ross,"A little more Magic White, thin that down just a touch"
Bob Ross,And we can start finding all these beautiful little trees and bushes that are living in here
Bob Ross,Very important that you dont kill all this dark area
Bob Ross,"If you kill all the dark, your pictures gonna be very flat"
Bob Ross,"Well, we might as well reflect that right into the water there. Okay, and there we go"
Bob Ross,"A little bit right in here. And well reflect that right on down, a little touch of red over the top"
Bob Ross,"Okay, theres another nice tree I see"
Bob Ross,"Little rascals live in your brush, you just gotta push em out"
Bob Ross,"And lets put a touch more of the Magic here. There, nice ochre color"
Bob Ross,"All these pretty little bushes, just let em flow off your brush"
Bob Ross,And some little grassy areas coming down through here. Lets turn that into a nice reflection
Bob Ross,"Just like so. Okay, now lets give him a little bit of dirt. There we go"
Bob Ross,This is straight van dyke brown
Bob Ross,"And onto that, well take a little brown and white and give him just a little touch of highlight, make him look like little stones and rocks playing through here"
Bob Ross,"Okay, lets put a few little sticks here and there"
Bob Ross,Here were just cutting through the paint using the point of the knife
Bob Ross,"But it shows distance, it shows all these different planes. Okay"
Bob Ross,And well put just a little bit of Magic White under here and give us a little water line
Bob Ross,"lively piano music There we go, and a few little sticks over here"
Bob Ross,"Okay, but you see what you can do in just a few minutes with an almighty brush and an almighty knife and a beautiful painting in your heart"
Bob Ross,All you have to do is let it out. A few more sticks
Bob Ross,"There we go, I think well call that finished, and I wanna thank you very, very much for watching us"
Bob Ross,"I hope to see you again in the near future. Until then, happy painting, thank you"
Bob Ross,light guitar music
Bob Ross,- Hello again. Glad to see you. Thought today wed one of these almighty black canvases
Bob Ross,Its time we got into doing something on a black canvas
Bob Ross,"Id like to show you how you can do a beautiful, beautiful landscape on a black canvas"
Bob Ross,"Ive already went ahead, because we are short of time on this show, Ive already went ahead and covered the whole canvas with Alizarin crimson"
Bob Ross,"Now Im gonna take a little Van Dyke brown and work into the edges, just around the edges, so its, we already have it covered with Alizarin crimson, and now were putting a little brown on it"
Bob Ross,The whole canvas was covered with crimson. There we go. Just around the corners
Bob Ross,Thought today wed do a beautiful little sunset
Bob Ross,And maybe well have a little sunset like the suns going down behind the hill back there
Bob Ross,"And we just have a beautiful glow in the sky, and then well go from there"
Bob Ross,"Now Im gonna take and pull this back and forth to a get a nice even distribution of paint, working it up and down, back and forth"
Bob Ross,There we go. All right
Bob Ross,"Mm kay, now well start with a one-inch brush, well use a little bit of cad yellow"
Bob Ross,"Figure out where the sun is, just went down, and were gonna start like right here"
Bob Ross,And begin working this paint around
Bob Ross,"You start in the center and work around and around and around, and already its picking up the Alizarin crimson and its turning into a beautiful little yellow-ish orange-ish glow here"
Bob Ross,"There we go. And well start right here, let it work outward"
Bob Ross,You want it to get darker and darker and darker and darker as it goes out toward the edges
Bob Ross,So we always start with a color in here and work outward. There we go. Okay
Bob Ross,"A little bit of color here, work it out, and Im doing this in little-bitty X patterns"
