person,text
Bob Ross,"Sometimes, sometimes, sometimes, while I got that color going, its fun to take and reflect a mountain right into the water. Now were just looking for a basic little reflection here"
Bob Ross,"Were not too worried about it being exact. In our world, we can do it close enough, like that"
Bob Ross,"Now sometimes, sometimes you may find, when you first start, its easier to take the canvas off your easel and turn it upside-down and just basically re-paint the mountain"
Bob Ross,"If that works for you, thats okay, any way that it works. Now, Im gonna take, and just like we did, Im gonna pull that color, just wanna pull it"
Bob Ross,"There, once again, the liquid white allows you to move color on here. That easy, that easy"
Bob Ross,"All right, see and that gives us a basic reflection there, may not be exact, but its close enough for what were doing. All right, let me wash the brush"
Bob Ross,"Wash the ol brush, shake off the excess there. brush thumps laughs I hit the bucket there. There you go, just beat the devil out of it"
Bob Ross,"All right, I usually run the brush across a little paper towel, just to make sure its as dry as I can possibly get it. You dont wanna go up and touch the canvas with a wet brush"
Bob Ross,"There, keep your canvas and your paint as thick and firm as possible. One of our golden rules is a thin paint will stick to a thick paint, so you wanna keep this as thick as possible"
Bob Ross,"Im gonna take a little white, a little black, make just a touch of gray, something like so. Little roll of paint again, well always load the knife, that little roll of paint"
Bob Ross,"I dont want very distinct things today, just want the indication of little things happening. No pressure, absolutely no pressure. Just let it float right across there"
Bob Ross,"Just wanna give some indications, but not a lot of detail. Dont worry about it, just a little. Sometimes we put a lot of indications, sometimes a few and its really and truly up to you"
Bob Ross,You decide whats in your world
Bob Ross,"There, see make this little bump right there and you can take a little of this, give it a little pull, but I dont want it to be real distinct, just sort of a quiet little place there"
Bob Ross,"There, that easy, no pressure on the knife"
Bob Ross,"I know I say that over and over in the shows, but its probably the single biggest mistake people make when they first start is applying too much pressure on the knife"
Bob Ross,"Then it looks just like you were icing a cake. And thats all right, but it really looks better if the paint sort of breaks and by break, that just means it has holes in it"
Bob Ross,"And thats done by just a gentle pressure, very, very gentle pressure. All right, something about like that. And we can sorta just rub it a little bit, blend it out"
Bob Ross,"Once again, I dont want a lot of detail in this one, clean, dry, brush, and Im gonna tap the base, following the angles here"
Bob Ross,"Always follow those angles and just blend it a little bit, just blend it, blend it. Bring it together, like so. Thats all there is to it"
Bob Ross,"All right, now then, tell you what, well just take, that little brush working pretty good. Well just take that same mountain color, same old mountain color, sort of a lavender"
Bob Ross,"Well tap a little bit right into that two-inch brush. Dont be afraid of this brush cause its large. Itll do wonderful things. Now then, lets decide, yeah there we go"
Bob Ross,"Maybe right in here theres a little foothill, lives right here, just a little footy hill right at the base of the mountain. Just tap in the basic shape that you want it to be"
Bob Ross,"Maybe something about like that, it doesnt matter, its up to you. There, see there, now very gently grab it and lift up, tiny little strokes though, short little strokes and do it in layers"
Bob Ross,"Itll give the impression of distant trees that live far away, they live right at the base of this old mountain. What a view they would have"
Bob Ross,"Little touch of that color, and we can go right in here and give the indication of a little reflection of that, that easy. Now then let me get a clean brush. I have several of each brush here"
Bob Ross,"I wanna create the illusion of a reflection on this, that we dropped in here. Normally wed pull down, this time, pull up"
Bob Ross,"And Im beating the brush just to remove excess color cause youre gonna pick up a little color and that will remove it, see there. All there is to it"
Bob Ross,"Now, very lightly, go across and thatll give the indication of an instant reflection, that easy. All right, now then, lets have some fun"
Bob Ross,"Well take, well just use that same mountain color, so we had some blue and some black and some crimson, Ill put some brown in it and some sap green, basically all your dark colors"
Bob Ross,"Some sap green, all right, let me clean the ol knife. Now then, lets grab us a little fan brush. Theres one, number six fan brush"
Bob Ross,"Take a little color, just put a little bit of color right on the brush. Thats all there is to it, kay"
Bob Ross,"Now maybe, lets see if that shows up, might have to make it a little lighter to get it to show, so well add a little white, just a little touch of white. Yeah, thats a little better"
Bob Ross,"Now then Im just gonna take and grab that and lift upward, want it to look like little trees, little closer to us, but living very far away, very far away"
Bob Ross,"Just touch it, all youre doing is putting a little line of paint and then you lift it upward, could not be simpler. There, there, thats all there is to it"
Bob Ross,"Well take the knife, little bit of dark sienna and Van Dyke brown, mix it together, maybe a little white with it. There you go, thats a nice color, I like that"
Bob Ross,"Just sorta play around with color til you get what you want. A little roll of paint and lets go right up in here. And with that, well just put the indication, maybe like, right there, see"
Bob Ross,"See, Im sorry, I get excited. Ive painted like this for 20 years and I still get excited when I see it work"
Bob Ross,"So wonderful, I was a traditional painter for many years and I now call that my agony years cause I agonized over paintings"
Bob Ross,"Little bit of liquid white and well just cut in a little water line, just a little tiny water line. This is sort of a light area that separates the two darks"
Bob Ross,"There, now if you put a little too much liquid white on there, and you think its a little too strong, just rub it, it will just be absorbed into the color. Itll go away, no problem at all"
Bob Ross,"There, all right, that gives us a pretty nice little background"
Bob Ross,"Lets see, we need to figure out what were gonna put in here, so lets take, lets take laughs, crazy time, well take some more of that"
Bob Ross,"We got some Prussian blue, sap green, crimson, brown, well mix up a pretty good pile of paint here, lets play a little. All right, heres ol two-inch brush"
Bob Ross,"Well take him, load a lot of color into the brush. And we have to sorta make some decisions in our world. Lets just block in some areas"
Bob Ross,"Now then, maybe in our world, were gonna have a big tree that lives right here. Were not looking for a lot of detail here. All were doing is blocking in some basic shape"
Bob Ross,"This is sort of your bravery test after youve worked so hard to put in all those gorgeous things. Then you come up here, some crazy, fuzzy-haired guy says, Put a big tree right over the top of it"
Bob Ross,"But thats all right, there. Well decide where that goes later. Maybe, well grab a little fan brush. Well have some more fun here. Take a fan brush, load it full of that dark color"
Bob Ross,"Maybe theres some little, maybe theres a little peninsula right here, yeah. When you paint, you begin to see things. Let them happen, just let them happen. Let them happen, dont worry about them"
Bob Ross,Learn to compose as you paint. Learn to take advantage of what happens. We call those happy accidents and they can be your best friend
Bob Ross,"There, maybe, yeah, maybe it comes right on down, right in there, about like that. We dont even know where it goes over there, dont think we care at this point"
Bob Ross,"All right, just wanna create a little mist down here at the base and we can do that with a clean brush, like so. Then lift slightly upward, sort of brings everything together"
Bob Ross,"There, course right underneath that, wed need a reflection, we would need a reflection, so just pull it straight down, straight down. Its most important that it goes straight down"
Bob Ross,"Reflection should be as dark as the object thats casting the reflection. There, and then go across. Give us a little instant reflection"
Bob Ross,"Now, maybe, tell you what, maybe theres a tree that lives right here. Well put some highlight on him so hell show"
Bob Ross,"This one lives a little closer to us, so we can make out a little more detail on him. There, just a, hes got a friend. Happy little tree, lives right here, watches everything happen"
Bob Ross,"All right, now Ill go right into a little touch of the cadmium yellow, yellow ochre. Sooner or later, Ill hit all the yellows and a little bit of the red"
Bob Ross,"I wanna make a nice green color because you had blue and black on your brush, when you go in here, youll get green instantly"
Bob Ross,"Now then, we can come right along in here and place just a few little highlights on this tree. Thatll snatch it right out from that background"
Bob Ross,Little more color and well put a few highlights on this little rascal
Bob Ross,"Maybe in our world here, maybe theres a few little grassy things that were beginning to see, dont want a lot of detail yet, just a few little things far away. Little sparklers, there they go"
Bob Ross,"We dont know where they go over here, dont know where they go. Take a little bit of our brown and white we used. And we can put the indication of a little land mass here, see there"
Bob Ross,"That simple, little bit of land. Little touch of the liquid white just to give the indication of a water line right in here. Dont want a lot of color, just a little here and there"
Bob Ross,"See how that works, its neat, huh. Now then, we gotta decide where this big tree lives. Here he comes, here he comes. He comes right on down, this is just dark color. Just a lot of dark color"
Bob Ross,"Maybe, maybe he comes all the way down here. I dont know, thats the beauty of painting like this. You really dont have to know exactly where everythings at, it just works"
Bob Ross,"Little paint thinner, liner brush, that brown color. Here and there and there and here, well just put the indication of a little limb, little trunk lives in there"
Bob Ross,"Dont have to worry about it very much. Lets take, well use some of that yellow, greens, mix them on the two-inch brush though"
Bob Ross,"Lets go right in here and lets just begin picking out some highlights. There, just the corner of the brush, all youre using"
Bob Ross,"There you are, now if youve got a very thick, dry paint up on the canvas, you can put this right on here. Itll go right on the top without mixing together"
Bob Ross,But the paint on your brush has to be a little bit thinner than what you have on the canvas already. Itll always pull toward the thickest area
Bob Ross,"There we are, now our yellows are made just a little bit thinner, so that works automatically. There, maybe on down like that"
Bob Ross,"Now Im gonna change the flavor a little bit, add a little bright red, a little yellow ochre. Maybe, yeah youre right, right there"
Bob Ross,"Theres another little tree, bush, whatever you wanna call it, wherever, were still just using the corner of the brush. Thats really all there is to it"
Bob Ross,"And Im gonna dip the brush into a little touch of paint thinner, wanna make it just a little thinner. Im gonna go over several layers of paint here"
Bob Ross,"There, but if you add paint thinner, add the smallest, smallest amount possible. You dont need much, dont need much. Tell you what lets do, lets have some fun. Clean off a little spot to work here"
Bob Ross,"Even with my palette this big, I still run out of room. Were gonna take black, brown, mix them together. Now then, over here Im gonna take a little bit of white and black to make a gray color"
Bob Ross,"There, something about like that. Kay, now, were gonna take and add paint thinner to this. I want to make this very thin. As we mentioned earlier, a thin paint will stick to a thick paint"
Bob Ross,"So now, I wanna show you an easy way of making a fantastic effect, but we need to thin these colors. But if we hadnt started with a very thick, dry paint, this wouldnt work"
Bob Ross,"So be sure you, I hate to keep talking about the paint, but it is important"
Bob Ross,"I get so many letters from people that say theyre having problems and when I begin to talk to them, the problem usually evolves from starting with paint thats very thin"
Bob Ross,"Start with thick paint, then each layer gets thinner. Today, lets use a little oval brush. Ill go through the dark color, through the dark color, both sides"
Bob Ross,"Now one side, one side only, I will put it in the light color. So you got dark and light. Now watch, watch, you can make the indication of little stones all in one stroke, like that"
Bob Ross,"That easy, that easy. Now, pull a little reflection down, like so. Come across, go back to our little brush that has the grassy color on it"
Bob Ross,"Put in a few little highlights here and there, just a few little duders"
Bob Ross,"Now, back to this and maybe theres a little, yep, little stone lives right there and wherever you want them, you just drop them in, several little stones, put some little grassy things"
Bob Ross,"Right around here, look at there, see it brings it all together, little yellow ochre in there too. Just brings it all together, makes it fit"
Bob Ross,"There we are, now this little rascal out here, pull down a little touch of reflection"
Bob Ross,"Go across, take our small knife and well put just the indication of a little water line here and there, sort of bring it all together, just to bring it together"
Bob Ross,"Shoot, I think we got a finished painting here"
Bob Ross,"Really hope youve enjoyed this and hope youll join us for the rest of this television series and from all of us here, Id like to wish you happy painting and God bless, my friend. soothing music"
Bob Ross,"- Welcome back, certainly glad you could join us today. I thought today wed just do a little scene thats a lot of fun, I believe youll enjoy it"
Bob Ross,"Lets start out and have them run all the colors across the screen that you need to paint along with us. While theyre doing that, let me show you what Ive got up here"
Bob Ross,Have my regular old 18 by 24-inch pre-stretched double primed canvas but you use any size thats convenient. And today Ive just covered the entire canvas with a very thin coat of liquid white
Bob Ross,"The liquid white is still wet. We depend on that being wet through the entire painting. So with that in mind, lets just go up here and just have some fun"
Bob Ross,"I tell you what, lets do a little winter scene today. Maybe something thats nice and chilly. Start with a little Prussian blue and midnight black. More black than blue"
Bob Ross,"All right, a little two-inch brush, and lets just go in here and just begin dancing in some little shapes that hopefully will end up being clouds. There we are"
Bob Ross,"And here, we try to paint in such a manner that anybody can do it and everyone can enjoy it whether you paint or you just watch or you just enjoy watching, we get letters from people, say they just"
Bob Ross,sleep better when the shows on. chuckles Thats all right. Thats okay. There we are. Wherever you think maybe there should be a little color
Bob Ross,"Now since this is a winter scene, I like to work in the grey hues a great deal because it gives the feeling of winter. So thats why were using mostly just blue and black in this painting"
Bob Ross,"Well bring it down to about there. It doesnt matter. Anything that were not crazy about, well just paint over it. Cause on this piece of canvas, you can create any world that you want"
Bob Ross,"Have unlimited power here, unlimited. All you have to do is believe. Okay. Maybe down here on the bottom. Lets take the same colors"
Bob Ross,"I dont really know whats gonna be down here yet so lets just put a little color. If we put nothing down here but snow, this will end up being the shadows"
Bob Ross,And if we have time maybe well put a little water in there it just sort of depends on however things go in this world. There we are. Something about like that and thats all we need for right now
Bob Ross,"And well wash the old brush, cause thats the most fun part of this. And we wash our brushes with odorless paint thinner"
Bob Ross,Theres this green in the bottom of this bucket that I scrub the bristles against. That allows the solid materials to settle and the paint thinner remains pretty clean. And then thats the fun part
Bob Ross,"I usually wipe the brush on a little paper towel just to make its as dry as we can possibly get it. Im gonna take a little titanium white. Just plain titanium white, two-inch brush"
Bob Ross,"And lets go up in here and lets just begin dancing in some little things here and there. Just some little pretty areas. There, something about like that"
Bob Ross,"Im just putting some white paint on the canvas. Maybe well use a little blender brush, its so soft and nice and does beautiful things"
Bob Ross,"Well come back and just blend all this together and youll be shocked at what you can achieve doing nothing more than this. There. Okay, let me grab a little blender"
Bob Ross,"Now these little blenders are just a soft, tender, tender as a mothers love as my father used to say. There. And with my mother, that was certainly true. She certainly was a beautiful lady"
Bob Ross,Miss her very much. There we are. And we can go back in here and pick up a little bit of color here and there. And Im just gonna take this little brush and begin defining some of these little shapes
Bob Ross,"You can actually paint with this little blender. And what makes this blender unique, it has a round handle. You can spin it and its fatter than most blender brushes. There we go"
Bob Ross,"Can spin it, sometimes thats very important when youre painting to be able to turn the brush. Most blender brushes have a flat handle and theyre sort of a son of a gun to work with. There we are"
Bob Ross,"See there, how easy that is. And it begins creating that illusion of clouds. Maybe theres a little floater that lives right here. He just sort of floats around, has a good time all day. There"
Bob Ross,"And well blend him a little. But basically thats all were trying to do. Mostly black, mostly black. A little bit of blue. All right, something like that"
Bob Ross,"And thatll give us the impression of some gorgeous little clouds in a winter sky. Okay. Now then. Well wash the little blender. And we wash it the same way. Oops, hit the bucket. There we are"
Bob Ross,"Now maybe back here in the background, well go back to our little two-inch brush we were using. Same color, mostly black, a little bit of blue in it. But Im gonna tap it so we load the top bristles"
Bob Ross,See how were tapping there. See the back of the brush is not hardly touching. Just mainly the top
Bob Ross,And with that we can go in here and lets just begin deciding maybe theres some little bushes that live far back here in the background somewhere
Bob Ross,"I wanna start at the base of the bush and then blend upwards so itll get lighter and lighter toward the top. That way the shadows are automatically on the bottom. There, something about like so"
Bob Ross,"And sometimes you can take this little brush and just give it a little, see. Just push. Itll make the indication of a little tree that lives back here somewhere"
Bob Ross,"Speaking of trees, this is where my little squirrel Peapod would love to live. I got a little bit of footage I wanna show you and share with you today"
Bob Ross,"Ill just put in this background while youre looking. Isnt he the cutest little devil that youve ever seen. This is Peapod, my little pocket squirrel. Hes been with me for a long time"
Bob Ross,"But isnt he precious. Little rascals love fresh corn. Tell you what, you could have a whole farm and feed these"
Bob Ross,I must have 15 or 20 of them that Ive probably raised and turned loose that live around the house and they expect me to continue to feed them and old Bobbys a soft touch
Bob Ross,"How can you turn something like that down. Im telling you, how can you turn him down. I would sit and play with them almost continually if I could"
Bob Ross,"I have four, five around the house that Im raising right now. By the time you see this, theyll probably be grown and released cause we dont keep them. We dont keep wild animals"
Bob Ross,"All we do is raise them. I work with a lot of the people who take care of injured and orphaned animals. We just sort of help them out, then we turn the little rascals loose"
Bob Ross,"But they dont make very good pets. They are better just to look at and enjoy. All right. That Peapod can eat up some corn, cant he. There"
Bob Ross,"Okay, Im just putting down a few little background trees here while youre watching Peapod there. But look at that little rascal, I tell you he was only a couple of months old when that was made"
Bob Ross,"You know, weve had so many letters from, especially our young friends all over the country saying they want, they would like to see Peapod into a cartoon form so they could have coloring books and"
Bob Ross,all that. So recently I got a friend of mine whos a cartoonist to make us a little cartoon of Peapod. So Ill show you. Isnt that the cutest little thing
Bob Ross,But well have all kinds of little Peapod things here pretty soon. All right. There
Bob Ross,Okay so that gives us this nice little background and all we did was take the top corner of the brush and just tap it in something like so
Bob Ross,"Now maybe in our world there lives a couple little evergreens. Lets take some Prussian blue, crimson, black. Mix them together. Want a good dark color here, should look black"
Bob Ross,"Let me wipe off the old knife. Lets take, well grab an old fan brush. Theres one. Number six fan brush. Load it full of color, both sides"
Bob Ross,"And lets decide in our world maybe where a little tree lives. Big decision time. Right there, see. You just drop it in"
Bob Ross,"Im gonna push sort of upward here, make a little, this tree will have some upward limbs on it. There we go. Sometimes we make them with old arms hanging down. Sometimes with them up. Its up to you"
Bob Ross,"You decide. You decide, maybe, yeah. Tell you what. Got a friend who lives right there. Got a friend, there"
Bob Ross,Ive lived in Alaska for over a dozen years and you become so impressed with the winter and all of the beautiful scenery in winter
Bob Ross,"I know it sounds cold when you hear the temperature in Alaska but you become used to it very rapidly and it becomes interesting. Tell you what, lets do maybe yeah, why not. Its our world"
Bob Ross,Well put one over here too. Just like so. Just push upward. Give it a little upward bend. There
Bob Ross,Well come back and put in a few highlights on these but all were doing is putting the base color in now. The back of the tree if you wanna call it that
Bob Ross,"And well come back and well put then front of the tree in, or the highlights. I need a little more paint here. Didnt mix up enough. Lets take a black, Prussian blue and Alizarin crimson. All right"
Bob Ross,There we are now. I want another one right there too. These two are really friendly. There we are. But you put as many trees in your world as you want
Bob Ross,"Each one us will see nature through different eyes and thats the way you should paint it, is the way you see it. Get a little two-inch brush, lets have some fun. Well take just plain titanium white"
Bob Ross,Snow is one of the easier things to paint in this technique. So all you gotta do is basically decide where your snow lives. And put it in
Bob Ross,Allow it to pick up a little of that tree color because that makes a shadow for you automatically. Automatically. Allow the paint to work. This is certainly the lazy mans way of painting. There we go
Bob Ross,"Maybe over here on the other side well have just a little bit right over here. See there. That easy. There you go, you put it wherever you think it should be"
Bob Ross,"Now we can go back to our other two-inch brush with the dark color on it. Well just use that old tree color, its sort of blueish. Maybe, yeah. Perfect place. Perfect place here"
Bob Ross,"Lets pull down a little thing like so. Maybe well have a little water in here. All right, where does it go. It just wanders around and has a good time in here"
Bob Ross,We dont know exactly where it goes yet. Well decide that later. There. One thing thats so fantastic about this is that very quickly you learn to compose as you paint. There
Bob Ross,"That way you dont have to spend a lot of time trying to figure out what to paint before you start. Cause painting is quite easy, anybody can learn to paint very quickly"
Bob Ross,"What becomes difficult is not how to paint, but what to paint. So learn to compose as you work. That way you have total freedom. You could do anything. Anything. Now Im gonna go to a fan brush here"
Bob Ross,And well take the old fan brush. And well just pull that down. Make a little bank right there. That easy. Winter scenes are probably the easiest ones to paint in this technique
Bob Ross,"Probably easiest and maybe the most fun. There we go. We dont even know where thats gonna go yet. Dont care. Well make that decision when the time comes. Yeah, see there"
Bob Ross,"Theres another little peninsula or whatever you wanna call it, pokes out there. Has a good time. You just put him wherever you want him. And, heres your bravery test. Lets put one right in here"
Bob Ross,"Right so you can make that little, maybe this little stream is all dried up or froze or something. It goes way back into the distance there. That easy. That easy. Shoot, Ill tell you what"
Bob Ross,"I know, I know. chuckles You know Bob, if youve painted with me before this would be a perfect place to have a little cabin back here. So Im gonna have me a little cabin"
Bob Ross,Lets just sort of scrape out a basic shape. Maybe right there
Bob Ross,All Im doing is removing excess paint and it sort of gives you an idea of what your little house is gonna look like by scraping it out first. Well take a little Van Dyke Brown. Start right in here
Bob Ross,"And all were doing, little dark sienna in there too, all were doing is blocking it in. Just blocking in a little bit of color. Were not worried about much of anything at this point"
Bob Ross,Just blocking it in. There we are. Well come back and highlight him in a minute. Over in here
Bob Ross,"And well take a little titanium white, dark sienna, Van Dyke Brown, mix it together and well make us a very nice little, little wood looking color here. Dont over-mix the color though"
Bob Ross,"Dont over-mix it, leave it marbled like that. So you have all kinds of things happening in there. A little roll of paint, and we can go right up in here. No pressure. No pressure"
Bob Ross,"Want this to look like old wood. Its old like me. Tired. There. See there. No pressure, absolutely no pressure at all. Now over on this side not as much light would be hitting it. Much darker"
Bob Ross,"Just enough that it shows up a little bit. And take a little Van Dyke, make the indication here and there of a few little boards that you could just see the indication. Thats all were looking for"
Bob Ross,"Need a door. Gotta have a way to get in and out of this little cabin. There we go, got us a door. Cut around it a little bit so it stands out. There, now we need a roof"
Bob Ross,"So, lets have snow on the roof. There we go. A little more paint. Firm it up a little, there. A little bit on this side. Something about like that. There we are. Now lets do a cabinectomy"
Bob Ross,"I wanna chop this cabin off. I know, you think I lost part of it there. In reality, Ive decided Im gonna put a big tree right there on the side"
Bob Ross,"So theres no use putting paint there that we have to paint over. There. Just make it stand out a little more there. Oh, yeah. Okay. Now then, lets go back to our big old fan brush that we had"
Bob Ross,"Bravery test. This is it. We have a big tree. Goes right off the canvas. Right off the canvas. There it goes. Just a big old evergreen tree that lives right here. Man, this is a monster tree"
Bob Ross,"See, now were gonna go right through the cabin"
Bob Ross,"Now sometimes going through all this paint thats already on here, you might need to add a little paint thinner to this dark color so itll go over the top without mixing them together quite so bad"
Bob Ross,Just a little paint thinner. There we are. Maybe it comes right on down like that. Doesnt much matter. Grab a fan brush thats got some white on it. Well go right in here. There
Bob Ross,"And well take my little Script Liner Brush. A little touch of the liquid white. And well just pull down some little icicles here and there. There. Boy that is cold, phew. That one is cold"
Bob Ross,"Now, Im gonna take white, a little touch of the phthalo blue. Phthalo blue. Just mix it on the fan brush here. And lets go in here, maybe just a touch more, a little darker"
Bob Ross,And lets put a few little highlights on some of these little evergreens. I use phthalo blue just cause its a warmer blue and itll stand out
Bob Ross,"It will stand out against that Prussian blue thats up there. Other than that, no other reason. There, a little more of the blue. Well come right in here. Put a few highlights on this little tree"
Bob Ross,We dont need him left out. There. Dont kill all your dark. Sometimes its almost a natural tendency. It gets working so well that you just end up destroying all the dark
Bob Ross,"Keep this basically dark in here. Evergreens are quite dark in value. All right, we could even. Shoot, its our world. Maybe we can see the indication of a second tree here"
Bob Ross,Just lives right behind there. I really just wanna fill this edge up. And well go back to our brush that has the phthalo blue in it. A little touch of phthalo blue
Bob Ross,"Put the indication of a few little highlights on him. He lives in the background so we dont care much about him. There. All right. Now then, weve gotta make some big decisions in here"
Bob Ross,"Lets take a one-inch brush. Well use some of that same dark color. It really doesnt matter. Doesnt matter. And lets go in here and just pop in some little, some little duders right there"
Bob Ross,"Tell you what, while weve got that, lets go on the other side. Maybe theres a few over here too. Its our world, we can put them wherever we want them"
Bob Ross,"Another one-inch brush and I have several of each brush. Im gonna go right through, dip it into liquid white. Go right through titanium white"
Bob Ross,"And with that, well just make the indication of some little, some little snow-covered bushes that live right in here. Right in here. See them. There they are. Few little duders here"
Bob Ross,"Then on the other side, were gonna need to put a little snow on them. A little liquid white, titanium white"
Bob Ross,"The liquid whites in here only to make the paint thinner cause as you know, a thin paint will stick to a thick paint. Thin to thick"
Bob Ross,So we start with the thickest paint possible and then we add layers of thinner paint. Okay. A little fan brush here. Take a little white. Allow it to pick up a little bit of that dark color
Bob Ross,"And work down. Down down, like that. There we go. And we can, heres a brush thats got a little dirty color on it. There, see. Just to give it a little lip on some of these little banks here"
Bob Ross,Just to break it up. Aint that neat. All kinds of little things happening. Take a little liquid white. There. Put the least little touch of blue in it. And here and there and there and here
Bob Ross,"Just put in all kinds of little, some little water lines or indications here of something happening. There. Like that. A few on the other side. Dont want him left out. There"
Bob Ross,"You know if you have time, after you try some of these paintings that we show you in the series, if you have time, take a photo and send us"
Bob Ross,We would love to see what everybody is doing and share success stories
Bob Ross,"Every once in a while when we have a moment or two, we take and put them on a big old board and display them so everyone can see what people all over the country are doing. Its unreal"
Bob Ross,"chuckles Its absolutely unreal. A little bit of paint thinner, a little bit of the brown. Maybe, maybe, maybe. Yeah, why not. Right in here. Lives a big old tree. Right there, wherever you want him"
Bob Ross,"There. But if you paint doesnt flow, add more paint thinner. If its thin enough, itll flow right off your brush. It will literally just flow right off the brush. Just very simple. Very very simple"
Bob Ross,There. And lets go on the other side over here. Maybe over in here theres a few little sticks and twigs. Just some little things that live in here. You decide. You decide. A few maybe back in here
Bob Ross,"Maybe theres even a little tree that lives far away back here. There. He didnt have any leaves on him though cause its, its cold. All right"
Bob Ross,And we can just take the knife and scrape in a few indications here and there. All kinds of little things
