person,text
Bob Ross,"All you have to do is learn to make the knife barely, barely touch the canvas, gentle. We receive a lot of letters"
Bob Ross,"One of the things that I hear over and over again is people are having trouble doing this. Normally you can equate it to one or two problems. First of all, the paints too thin"
Bob Ross,"We use a very firm, dry paint. Much firmer than traditional oil painting paints. Secondly, the pressure that youre applying, if you apply too much pressure, its gonna look just like your ice to cake"
Bob Ross,"Everyday I get letters from people and they say, theyve watched the show and theyve tried it and its working, and they take the paintings and they show it to friends and relatives and they dont"
Bob Ross,"believe that they painted them. Thats always wonderful to hear. For a little shadow here Im taking little Prussian blue and white, and just mixing it here together"
Bob Ross,"Once again, you can even use a small edge, see and pull out a little roll of paint, or you can use a small knife, whichever is convenient for you"
Bob Ross,"We have two different sized knives, so pick out the one that you like. And you go back in here now, and begin putting in some little shadow areas. I want this to remain quite dark"
Bob Ross,I dont wanna get too much going on back here. These areas are deep in shadows here. There we are. paintbrush tapping But this is where you begin forming all these little things
Bob Ross,"This is where the little mountain goat lives, right up in here. He needs a little place to call home too just like the rest of us. And you have to take care of gods little creatures, there"
Bob Ross,"paintbrush tapping He could be over in here, like that. Wherever, wherever, just sort of let your imagination go"
Bob Ross,"And you can come right along in here and any place you wanna show a little, a little break here. You just put a little shadow and automatically itll happen"
Bob Ross,"Lets take another good clean, dry, two-inch brush. And I wanna create mist at the base of this mountain. So all you need to do is tap, but follow these angles when you tap, dont just chop across"
Bob Ross,"Itll look like, look like somebody took a big razor blade and cut your mountain off. Just tap and then gently lift upward. The same angle that the mountain flows here, same angle"
Bob Ross,"Itll create a beautiful, soft, misty effect, right at the base of your mountain. Okay, shoot, we got a pretty good looking little mountain there too"
Bob Ross,"Alright, lets, lets take the old round brush today. Im gonna use that same basic mountain color"
Bob Ross,"We had Prussian blue and black, little alizarin crimson, paintbrush tapping There, I think we had some van dyke brown. Im gonna reach up here get a little sap green put in there too"
Bob Ross,Lets start making some foliage leaves
Bob Ross,"Back here in front of this mountain, with the old round brush here, we can just take, and just begin tapping, paintbrush tapping Just aside basically, where you want these things to live"
Bob Ross,"There maybe theres a bigger one right there. Big strong one that lives right up here, wherever. You have to make big decisions. There they go, okay, little bit more of the color"
Bob Ross,"paintbrush tapping Alright, maybe, maybe theres a big tree here on the side. But just sort of let your imagination go. Think where, think of if you were a tree where youd like to live"
Bob Ross,"This tree, he lives right here in front of the mountain. He has one of the prettiest views. He looks out over this mountain, and watches, watches everything happen"
Bob Ross,"Sometimes, sometimes you get carried away and these trees keep growing on you. Thats alright. This is your tree. So you make it anyway that you want. Anyway that you want them"
Bob Ross,"In your world you can have anything. Anything, there. Okay, right on down, maybe, somewhere in there we dont care at this point. Lets see mix up a little more color"
Bob Ross,"Black, blues, some brown, little crimson. Little of sap green, ran out of color. There, now then maybe in our world, well have, shoot, lets get crazy"
Bob Ross,gently laughs Maybe theres another tree over here. Thatll sort of block everything in
Bob Ross,"Make sort of a nice composition, that way itll force your eye to go in here and look at this mountain when were done. There, got a little hair there"
Bob Ross,"You get a little hair, just use the corner of your brush and lift it off the canvas, no big deal. These brushes are natural bristles so they do shed. There, till you, till you get those out. Alright"
Bob Ross,"Okay now, maybe, maybe well have some reflections in our water, so all you have to do is just bring some of this color right down. Just let it go. paintbrush tapping Something like that"
Bob Ross,"If we have a tall tree on this side, then were gonna have very long reflections in the water. Alright. paintbrush tapping Okay now, we have to make a big decision. Where does water and land meet"
Bob Ross,"Somewhere right in here in my world. paintbrush strokes There, so just, just begin pulling this down"
Bob Ross,"We dont know exactly whats gonna happen, but somewhere in here well have all this come together. Doesnt really matter at this point. Now very lightly, go across"
Bob Ross,"And thatll create the illusion of instant reflections in your water, that easy. Now have several of each brush going. Let me pick up another little round brush here"
Bob Ross,"I would take a little cad yellow, little yellow ochre, be right back, Im gonna pick up little sap green, but mix these colors on the brush, that way you have a multitude of things happening in that"
Bob Ross,"brush. Look at all the different tones and colors. I dont know if you can ever mix that. If you just sat and tried to mix each one individually. Okay, lets go up in here"
Bob Ross,"And I just wanna put little indications of some little things, some little highlights on these trees. Just tap, thats all you gotta do. Just tap it"
Bob Ross,"But think about forming shape, dont just hit it random. Think about where the light would play through here, and all these little things would shine and sparkle. There, heres another one"
Bob Ross,"These are just some little background trees. Okay, very loose, right there. And it helps to make up little stories about your scene"
Bob Ross,"Give it, give these characters personalities and then they become individuals to you. Become very special, become your friends"
Bob Ross,"I wanna add a little big of that Indian young, a little bright red here and there"
Bob Ross,"I wanna give this a little, a little indication that maybe Jack Frost has been through here and had a good day and things are beginning to change colors"
Bob Ross,"There, and you can get as wild with autumn scenes as you want, this some of the most beautiful reds and golds in nature. Hmm. There we are"
Bob Ross,"Do you want a little more of the sap green, little cad yellow, maybe, whew lets put a big tree here. paintbrush tapping Think about individual things in there"
Bob Ross,"And once again, this is just gonna end up being a background tree. I think Im gonna put some things in front of it. But you wanna make it look pretty good, because a lot of it is gonna show through"
Bob Ross,"And people would think youve worked for months trying to get in there and put all those little, little individual things in there. And we dont tell them any different, thats, thats our secret"
Bob Ross,"Thats our secret. Cause a lot of people would never believe you could paint this much detail using a big old crazy brush like this. But you can, there. You can do anything"
Bob Ross,As long as you believe you can do it
Bob Ross,"You know it helps to mentally, when you decide youre gonna paint a picture, paint it mentally, several times, and get those strokes sort of worked out in your mind"
Bob Ross,"Know what you want, before you start. Have a general idea of what you want. But do it mentally, just like athletes, they psyche themselves up before big event. You can do that for painting too"
Bob Ross,"Okay, tell you what, maybe over here well put a nice little sparkler. Okay, before we go too far here, I better decide what were gonna do. Im gonna put some nice little tree trunks back in here"
Bob Ross,"So well take some paint thinner, paint thinner. Ill just use some van dyke brown for that, maybe a little dark sand and mixed with it. Give it a little, a little flavor"
Bob Ross,"But this paint should be very thin, almost like ink. This is a script liner brush, it holds a lot of paint, but it needs to be very thin. Lets go up here, maybe, maybe, maybe"
Bob Ross,"Yup, right here lives a big old, strong tree. A little more of the paint thinner, load the brush full again"
Bob Ross,"But let the brush wiggle and jiggle, so its just not a plain old, straight, telephone pole looking tree. I sort of like the trees to have character. There, be individuals"
Bob Ross,"I dont want all my trees to grow up to be just telephone poles. There we go, but maybe in your world, thats what you want. And theres freedom on this canvas, you can do anything here"
Bob Ross,"You can even string wire on your tree if you want to, its okay. There. And over there, this is the tree that lives right along, and he too has a beautiful view of the mountain. Alright"
Bob Ross,"paintbrush swishing in water And we can come back, Ill take a little paint thinner, and little, little white. But at least itll touch a bright red in it"
Bob Ross,"You can come right back in here, and add some highlights to your tree. Your mountain tells you the lights coming from the right side. That easy. You can make it a little tree to stand out there"
Bob Ross,"Okay, back to my brown. Dont want the other side left out, itll get jealous. And nothing worse than a mad tree, Ill tell ya"
Bob Ross,"And maybe theres a little that lives right here, in front of that great, big one"
Bob Ross,"But by doing it this way, painting that tree first and then painting trees in front of it, it creates the illusion of depth and distance in your painting. Its not, its not flat. Its not flat"
Bob Ross,"So many paintings I see are just very flat. This way you build depth. Youll be able to see between things and look back in there and just awe, its fantastic"
Bob Ross,"Ive painted literally, tens of thousands of paintings, and I still get excited every time I see this work. Every time there"
Bob Ross,"Okay just all kinds of little limbs and sticks and twigs and wherever you think they should live. But if that paint doesnt flow for you, chances are you dont have enough paint thinner"
Bob Ross,"Just add a little more paint thinner, youll, it will begin sticking on. Go back to my round brush onto a little yellow ochre, little bit of bright red, and just mix them together"
Bob Ross,"Well put some, maybe a little more of the red. Lets sparkle this up. Were gonna have fall colors, lets go crazy"
Bob Ross,"Maybe on this one here, we can see- Oh, thats a nice one, look at there, but right over the top of that other tree. Its alright, we dont care. There, see. Just pretend its not there"
Bob Ross,"Dont pay any attention to it. Cause you want it to look natural. In nature, one tree does not worry about being in front of another tree. It just grows wherever it can get to most light and water"
Bob Ross,"And thats where we want our paintings to look. There, and maybe theres a few, bright little things on this side. Look at there, this whole round brush is just fantastic things"
Bob Ross,"Even if youve never painted before, this son of a gun will just drop them right in there. Okay, maybe its a little land out here. We need something for this to stand though"
Bob Ross,Ill take a little van dyke brown. Lets go right in here. And lets decide where the land lives. And this is just the base color. Well come back and highlight it
Bob Ross,"Ill tell you what, maybe theres a little, a little peninsula that lives right out here. Wherever you want it, just sort of drop it in. On the other side here, just a little. There it goes. There"
Bob Ross,"Now, we can take a little titanium white, little dark sienna, kind of just mix them together but looslely so the colors not over mixed, and just barely, caress the top of that"
Bob Ross,"Just let it, just let it pick up here and there. Dont push hard though with the knife. This is just like laying snow on the mountain"
Bob Ross,"Cause if you push hard, its gonna destory the under color, and we dont want that. And lets take us a fan brush. Im gonna dip it in a little liquid white"
Bob Ross,"Just a thin pain because one of our golden rules, thin pain will stick to a thick paint. Take the same colors and mix them on the brush here. Alright, lets go up in here"
Bob Ross,"Just gonna push upward, with the fan brush. Just pop in a few little grassy areas that live right back in here. Follow the lay of the land here, thats very important"
Bob Ross,"This is where you create that flow of the land. Thats where its created, right here. Just by making these little areas, you can see exactly how this flows, there we go"
Bob Ross,paintbrush strokes Dont kill all your little dark areas. These dark areas at the base of trees and stuff are extremely important. Theyre the shadows deep in there
Bob Ross,"Thats where the little bunny rabbit hides. lightly chuckles And he has to have a place to hide. Take a little liquid white, pull it out very flat, cut across, lets get a little paint on here"
Bob Ross,"Lets just put us in a little water line. This light area separates the two darks, and cleans up the bottom and brings it altogether"
Bob Ross,"Just brings it together- act like youre trying to cut hole, right in the canvas. And this whole canvas is very tough, very tough. Okay, now then. Here we are"
Bob Ross,"paintbrush strokes Yeah, lets get crazy. gently laughs Lets get crazy. We got a minute or so left. And you know, if you painted with me, I like big trees"
Bob Ross,"We have one, see right in front of everything though. Lives right there. Just van dyke brown. And we take out same brown and white we used. Lets just touch, barely touch"
Bob Ross,"GIve it a little, a little pull here. Just a little pull, see. Maybe this whole, tree. Maybe its about dead. Just put a few limbs on it, and let it sort of just hang around out here"
Bob Ross,"A little paint thinner and the liner brush. And well just put a big old limb here and there. Just like so. Few of them still hanging on, still hanging on"
Bob Ross,"Not too many, dont want ruin the illusion that this old tree is just hanging around here and dead. Okay, I think we have pretty nice little painting there. Hope youve enjoyed this one"
Bob Ross,"And from all of us here, Id like to wish you happy painting, and god bless my friend. music playing"
Bob Ross,"- Hello, welcome back. Im certainly glad you could join us today. Its a fantastic day here and I hope it is wherever youre at"
Bob Ross,"So, I tell you what, lets start out today and run all the colors across the screen that you need to paint along with us"
Bob Ross,"While theyre doing that, come on up here, let me show you what weve got already"
Bob Ross,Weve got our standard old pre-stretched canvas and I use an 18 x 24 but you can use any size thats convenient for you
Bob Ross,"Weve covered the entire surface with a thin, even coat of liquid white and that makes the canvas wet and slick and its all ready to go"
Bob Ross,"So, I hope you have your oil paints out and youre ready to spend a relaxing half hour"
Bob Ross,Thought today wed just do a fantastic little scene thats very pretty and very easy and well just have a good time together. Lets start out with a little Alizarin crimson. Just a little
Bob Ross,Pull a little out and tap it into the two inch brush. Maybe well have a nice warm area in the sky of this little painting. Lets go right up in here
Bob Ross,"And just using our little crisscross strokes, just make little xs. Let it blend with the liquid white. Those colors will just soften and blend automatically. You dont have to worry about it"
Bob Ross,Use very little color here. We dont want to set the sky on fire. All I want to do is just create a little glow up here. Something about like that. Maybe well do some little mountains today
Bob Ross,"I like mountains and thats the most single requested thing that people write in to say theyd like to see and do. So, well do some. Well take a little of the phthalo blue"
Bob Ross,"Didnt even have to clean the brush cause crimson is so weak in comparison to the blue. The blue just eats it up. So we can start right up here, still making our little crisscross strokes"
Bob Ross,"And just lay in a happy little sky. That simple. There, just bring it about down to the crimson and well stop, clean the brush and blend it"
Bob Ross,"Otherwise, once again, this blue is so strong, itll just consume your crimson. Itll go away and leave you. Youll be all alone here with just a blue sky"
Bob Ross,"Tell you what, while we have blue on the brush, lets put a little water in here. You know me, I love water"
Bob Ross,"Take a little of the phthalo blue and reach over here and get a touch, just a touch, of the phthalo green. Its very, very, very strong. Whew, be careful with it"
Bob Ross,"And maybe well go in here and lay in an indication of a little water. Just pull from the outside in, as we normally do. I like to have a little glimmer of light coming across the water. There, OK"
Bob Ross,"And a little bit more of the blue, a little more phthalo green. Come from the other side and just let these come together, like that. Alright. Now then, lets wash the old brush"
Bob Ross,"If youve painted with me before you know this is the fun part of this whole technique. This is where we really get crazy. Just odorless thinner, paint thinner. Shake off the excess"
Bob Ross,"rattling and thumping laughs And just beat the devil out of it. Alright, lets go right up here where the blue and the pink come together"
Bob Ross,"Now then, just wanna continue to use the little crisscross strokes and begin blending that together. Something about like that. You cant tell where one color stops and the next color starts"
Bob Ross,"There we are. And down here, we just go all the way across. Thatll bring our water together. But we still have this indication of light zinging right across there. Just sliding across the water"
Bob Ross,"Alright. Tell you what, lets take an old one inch brush. I want to put some happy little clouds up here. Happy little clouds"
Bob Ross,"And well just use a titanium white today, right on the old one inch brush. And maybe we have a little cloud that lives right up here. He just floats right in the sky and has a good time"
Bob Ross,"Now all were doing is just sorta tapping and hitting the canvas so you get those nice, fluffy little edges. Just little fluffy edges. There. But sorta round so its got form and shape to it"
Bob Ross,"There we are. And you can begin creating all kinds of little individual effects. Something like that. We do one layer at a time. Just work on individual layers. OK, thats our first layer"
Bob Ross,"rattle Take a good, clean, dry two inch brush and just barely blend it. We want to leave these nice top edges but blend behind it a little bit. Now, very lightly. Just lift it a little"
Bob Ross,"And it creates a nice little floater up there in the sky. Let me show you something. I get carried away sometimes, I keep seeing things that we can do"
Bob Ross,Lets take a little Alizarin crimson and phthalo blue and mix it together so we have a little lavender-like color. Watch here. A little bit on the fan brush. Lets go right up here
Bob Ross,"Maybe in our world, right back in here, lets just have a few little clouds that just sort of float around and have a good time. We just call these floaters for lack of a better word"
Bob Ross,"Some of our friends who fly airplanes will probably tell me the correct name for these but I just call em little floaters. They just hand around and have a good time. Very gently, go across"
Bob Ross,"This will give us the indication that some little things are floating way back in the distance. Now then, lets really get crazy. Lets just put another big old cloud that lives right in here"
Bob Ross,"And this one comes right down over the top of the little floaters that we laid in. And just sorta comes right out about like that. In your world, you put clouds wherever you want em"
Bob Ross,"Wherever you want. There, this is probably one of the freest techniques Ive ever been exposed to. It allows you to do anything that you want. Anything"
Bob Ross,"And then once again, back to our two inch brush and well blend that a little. Something about like that. Dont have to blend it a great deal. Just enough to blend the base of it a little"
Bob Ross,"And very lightly. Lift it, fluff it, blend it, bring it together. Look at that, theres such a mass of clouds and theres so much depth in there. Its that easy. There, OK"
Bob Ross,"Fantastic, I think were in business. rattle Just knock the excess paint off that old brush. And were gonna have some mountains today we decided"
Bob Ross,"So, lets take some black, well use a little of the Prussian blue, some Van Dyke brown, Alizarin crimson, whatever. Good dark color, with sort of a blue base to it. Blue or lavender base"
Bob Ross,"Pull it out very flat, cut across, get our little roll of paint. Lets come right up in here, maybe right there. Just make a decision where you think the old mountains would live in your world"
Bob Ross,"Decide where the peaks are all the valleys. Its what makes painting so much fun. You get to control your world. This is pure, raw power here"
Bob Ross,"When I go home all I can do is, the only power I have is over the garbage. Thats mine, it waits for me and I get to take it out. But on this canvas, I can do anything. I can move mountains, trees"
Bob Ross,"Can even move rivers here, and so can you. I spent half my life in the military and I would play soldier all day"
Bob Ross,"Then at night I would come home and this painting was a world that was full of peace and it was calm and there was no bad things here. OK, lets just take a two inch brush and pull that out"
Bob Ross,"And let it just blend at the base. There, see how soft that base becomes. Just like so. Just keep pulling it"
Bob Ross,This is also an excellent way to sort of lay out and shape your mountains because you can see these brush strokes in here and youre not committed. Sort of a way of cheating a little
Bob Ross,"Nah, its not cheating but its a way of making it easier for you. There we are. No such thing as cheating in painting, if it works and makes you happy, then its good. Then its good"
Bob Ross,The only rule in painting is that there are no rules. Its an individual thing. Individual. Everybody sees nature through different eyes and painting is a way of putting your expression on canvas
Bob Ross,"So enjoy it. Lets take some titanium white. Shoot, lets have some good fun today. Pull it out flat, cut across and get our little roll of paint, as usual"
Bob Ross,Now we can go up in here and lets begin laying in some little highlights. Let that knife just bounce and wiggle and jiggle. Just have fun
Bob Ross,"Think where little things would live, where you want little peaks and valleys. You need a little home for the mountain goats. Theres all kinds of little creatures that live up in here"
Bob Ross,"Just have a good time. OK, see. There, just let it flow. No pressure here, absolutely no pressure. In your mind, just think, nothings touching the canvas but that little roll of paint"
Bob Ross,"The knife is not even touching. If you let the knife touch then you, as Steve, my son says, you moosh the paint.  That means you flatten it out and squish it"
Bob Ross,Steve and I have been known to make up words sometimes. Thats one that hes made up and uses but people understand what hes saying when he teaches. And he travels all over the country teaching
Bob Ross,"He teaches literally thousands of people the joy of painting. So, if he gets to your area, go see him. Hassle him a little bit. He does a lot of demonstrations and youll find him a joy to be with"
Bob Ross,"OK, a little of the phthalo blue and white, a little roll of paint on the knife and lets just lay in the indication, here and there, of some little shadow areas"
Bob Ross,"We dont want a whole bunch of color, just where you think thered be a happy little shadow. There. Maybe, right here. There he goes. Lets bring this one distinctly through"
Bob Ross,"That will push that first one back. Sneaky, huh. There, there we go. And just a little touch over in here. Now, sometimes its fun to come back after youve done this and lets just break that up"
Bob Ross,Now you can see a shadow through there. And little things like that will make your painting special. But you need to put a shadow back here. Every highlight needs its own shadow
Bob Ross,"If you dont give it its own shadow it just wont play with you. Itll go home, just go away. There we are. Now then, lets get a clean one, there we are"
Bob Ross,"rattle Ive got so many brushes laying around here. Just take an old two inch brush and gently tap, following the angles in the mountain, as usual. Lift upward"
Bob Ross,"Over here, well follow this angle just to create the illusion of mist. Right down here at the base. Very soft and very gentle"
Bob Ross,"But thats a heck of a range of mountains to make in just a minute or two. And you can do it. You really can do it. Just practice a little bit, be sure you have the right paint"
Bob Ross,"Because it has to be firm, it really does. Thats the one thing I hear over and over when people say their having trouble"
Bob Ross,We always nearly trace it back to the fact that theyre paint is thin and you really have to have a very firm paint to be able to paint wet on wet or layers on top of layers
Bob Ross,"There we go, well just use that mountain color and add a little Van Dyke brown, put a little white in it, a little touch of the sap green, not much. A little more of the white in there"
Bob Ross,"There, thats sort of a nice grayish brown color. Quite pleasant. OK, let me wipe the old knife. Lets grab us a fan brush"
Bob Ross,"Well just put a little of that color on the fan brush and in our world, maybe there lives, well there does now, just some happy little trees back in here"
Bob Ross,These little trees would be a super place for my little squirrel. If you painted with me before you know I have all kind of little creature pets
Bob Ross,"Im gonna share with you today my latest little squirrel thats living with me. He is the most precious little thing. You have to force him to eat, see"
Bob Ross,"We call him Peapod, the pocket squirrel cause he would live in your pocket forever. And one of my neighbors, a young man named Dennis, lives down the street from me found him and brought him to me"
Bob Ross,And he lives with me now. I think I have five squirrels right now and two crows
Bob Ross,And this little squirrel will be ready to turn loose here in just a few more weeks and hell go back to nature and hell have a good time
Bob Ross,"And these things usually stay around the house when I turn them loose so I get to enjoy em sometimes for years and years. Isnt he cute. As I say, we call him Peapod, the pocket squirrel"
Bob Ross,"OK, now we have just an indication back here of some little trees living far back here in the distance. Watch here, lets have some fun. Take a little of that same mountain color"
Bob Ross,"Maybe right in here, theres just a little stone. Maybe part of the mountain that lives right in here. Just put that dark in, just like you did to make the big mountain. This is a baby mountain"
Bob Ross,If you take care of it and treat it well It will grow up and be a big mountain like its big brother right above it. A little bit of the white
Bob Ross,"Im gonna add the least little touch of Van Dyke brown in the white, I want to dull it down some down here. Just the least little touch. Just let this sort of play. Let that knife just bounce though"
Bob Ross,"We want this to look like rough places. A little bit right in there. Thats what my dog said when he sat down on sandpaper, he said, ruff.  Alright, there. Same thing"
Bob Ross,Just tap a little bit of mist right at the base of that. I dont want much. Maybe well have some big trees that live in the front of that and thatll help push it back. Im gonna dull that same
Bob Ross,"Take a little brown, phthalo blue and white and make a little shadow color. But I want it duller than the one up high"
Bob Ross,"Just put the indication here and there of a little shadow that lives back in there. Have to have a little shadow in there too. Now, lets clean us off a little spot"
Bob Ross,Even with a palette this big I run out of room sometimes. Thats what happens when you paint with big brushes and big knives
Bob Ross,"Lets take some black, some Prussian blue and put some phthalo green in there. Maybe a little brown and crimson and, what the heck, just a little bit of everything. Good, dark color"
Bob Ross,Let me wipe off the old knife. I have several fan brushes going so Ill grab another one. And on this one were going to put this very dark color
Bob Ross,"And lets put some little evergreens that live in our world, they live right there. And this is the easiest way Ive ever seen of making little trees that look like theyre far far away"
Bob Ross,Cause you dont want too much detail. If you get too much detail then you lose that illusion of distance. When things are far away you dont see a lot of detail
Bob Ross,You see changes in color or shape but not a lot of detail. Maybe well take a one inch brush and well just pop in a few bushes that live right here. Same color
Bob Ross,"A few little bushes that live right out here in front of this, like that. You can just see that little stone thats peeking at you from behind those trees and stuff"
